camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
left,0,145046645,197735,145046645,197735,151929214,197735,172483423,197735,188806472,197735,190402504,6.883,20.554,16.323,1.596,38.473,45.356,,,0,0
front,0,157588640,197735,157588640,197735,163128594,197735,172483423,197735,190588808,197735,192773894,5.540,9.355,18.105,2.185,29.645,35.185,,,0,0
right,0,167808028,197735,167808028,197735,172306847,197735,172483423,197735,192749738,197735,194717894,4.499,0.177,20.266,1.968,22.411,26.910,12.542,22.761,0,0
left,0,241803962,197735,241803962,197735,250231081,197735,269261824,197735,286403751,197735,288347027,8.427,19.031,17.142,1.943,38.116,46.543,,,0,0
front,0,254417048,197735,254417048,197735,259689479,197735,269261824,197735,288248252,197735,290027549,5.272,9.572,18.986,1.779,30.338,35.611,,,0,0
right,0,264492385,197735,264492385,197735,269121990,197735,269261824,197735,290051731,197735,291823190,4.630,0.140,20.790,1.771,22.701,27.331,12.613,22.688,0,0
left,0,349163409,197735,349163409,197735,356613569,197735,376802670,197735,393084152,197735,395156412,7.450,20.189,16.281,2.072,38.543,45.993,,,0,0
front,0,362178327,197735,362178327,197735,367862763,197735,376802670,197735,394764023,197735,396084153,5.684,8.940,17.961,1.320,28.221,33.906,,,0,0
right,0,372362798,197735,372362798,197735,376628769,197735,376802670,197735,396292105,197735,398033136,4.266,0.174,19.489,1.741,21.404,25.670,13.015,23.199,0,0
left,0,448637974,197735,448637974,197735,457328377,197735,489558260,197735,506390681,197735,508015160,8.690,32.230,16.832,1.624,50.687,59.377,,,0,0
front,0,468070077,197735,468070077,197735,473848477,197735,489558260,197735,508134295,197735,510083162,5.778,15.710,18.576,1.949,36.235,42.013,,,0,0
right,0,484794036,197735,484794036,197735,489480615,197735,489558260,197735,509669150,197735,510911149,4.687,0.078,20.111,1.242,21.431,26.117,19.432,36.156,0,0
left,0,542224161,197735,542224161,197735,551705561,197735,572666162,197735,589299154,197735,590956517,9.481,20.961,16.633,1.657,39.251,48.732,,,0,0
front,0,555951237,197735,555951237,197735,562262416,197735,572666162,197735,591013672,197735,592405383,6.311,10.404,18.348,1.392,30.143,36.454,,,0,0
right,0,566594257,197735,566594257,197735,572464255,197735,572666162,197735,592628132,197735,594128166,5.870,0.202,19.962,1.500,21.664,27.534,13.727,24.370,0,0
left,0,649222123,197735,649222123,197735,656572120,197735,690222990,197735,706607051,197735,708421398,7.350,33.651,16.384,1.814,51.849,59.199,,,0,0
front,0,668656664,197735,668656664,197735,672747361,197735,690222990,197735,708681514,197735,710146726,4.091,17.476,18.459,1.465,37.399,41.490,,,0,0
right,0,684902816,197735,684902816,197735,690063949,197735,690222990,197735,710083354,197735,711624814,5.161,0.159,19.860,1.541,21.561,26.722,19.435,35.681,0,0
left,0,742775654,197735,742775654,197735,750546430,197735,772179074,197735,788723070,197735,791918137,7.771,21.633,16.544,3.195,41.372,49.142,,,0,0
front,0,755244562,197735,755244562,197735,763941425,197735,772179074,197735,791641973,197735,794291852,8.697,8.238,19.463,2.650,30.350,39.047,,,0,0
right,0,767662300,197735,767662300,197735,772057417,197735,772179074,197735,794454220,197735,796517570,4.395,0.122,22.275,2.063,24.460,28.855,12.469,24.887,0,0
left,0,841878423,197735,841878423,197735,848754293,197735,867623403,197735,887168791,197735,889232998,6.876,18.869,19.545,2.064,40.479,47.355,,,0,0
front,0,854145637,197735,854145637,197735,858125541,197735,867623403,197735,888738840,197735,890669469,3.980,9.498,21.115,1.931,32.544,36.524,,,0,0
