timestamp_epoch,datetime_utc,cpu_total_percent,system_ram_used_mb,system_ram_used_percent,net_sent_mbps,net_recv_mbps,gpu0_util_percent,gpu0_mem_util_percent,gpu0_mem_used_mb,gpu0_mem_total_mb,gpu0_mem_free_mb,gpu0_temp_c,gpu0_power_w
1750006934.3156526,2025-06-15T17:02:14.315658,6.5,7245.44140625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.734
1750006934.335811,2025-06-15T17:02:14.335816,0.0,7245.92578125,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.734
1750006934.3560195,2025-06-15T17:02:14.356026,1.6,7245.140625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.734
1750006934.3762712,2025-06-15T17:02:14.376276,0.0,7245.140625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.734
1750006934.396481,2025-06-15T17:02:14.396481,1.5,7245.140625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.748
1750006934.416634,2025-06-15T17:02:14.416639,1.5,7245.12109375,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.748
1750006934.4367266,2025-06-15T17:02:14.436733,0.0,7247.96484375,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.748
1750006934.4568105,2025-06-15T17:02:14.456816,1.5,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.748
1750006934.477013,2025-06-15T17:02:14.477019,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.748
1750006934.4972107,2025-06-15T17:02:14.497215,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.766
1750006934.5173604,2025-06-15T17:02:14.517364,1.5,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.766
1750006934.5375686,2025-06-15T17:02:14.537573,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.766
1750006934.557718,2025-06-15T17:02:14.557723,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.766
1750006934.577909,2025-06-15T17:02:14.577914,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.766
1750006934.5980992,2025-06-15T17:02:14.598104,1.5,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.777
1750006934.6183598,2025-06-15T17:02:14.618365,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.777
1750006934.638557,2025-06-15T17:02:14.638562,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.777
1750006934.658768,2025-06-15T17:02:14.658774,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.777
1750006934.6789649,2025-06-15T17:02:14.678972,1.5,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.777
1750006934.699126,2025-06-15T17:02:14.699130,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.791
1750006934.7192879,2025-06-15T17:02:14.719293,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.791
1750006934.7393456,2025-06-15T17:02:14.739346,3.1,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.791
1750006934.7595248,2025-06-15T17:02:14.759529,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.791
1750006934.7797067,2025-06-15T17:02:14.779713,1.5,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.791
1750006934.79987,2025-06-15T17:02:14.799875,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.812
1750006934.82007,2025-06-15T17:02:14.820075,0.0,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.812
1750006934.840275,2025-06-15T17:02:14.840280,1.5,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.812
1750006934.8604555,2025-06-15T17:02:14.860461,0.0,7247.66015625,27.5,0.6699548702196283,0.4376509921434732,0,0,903.75,8188.0,7284.25,48,11.812
1750006934.880523,2025-06-15T17:02:14.880525,1.6,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.812
1750006934.9007154,2025-06-15T17:02:14.900721,1.5,7247.66015625,27.5,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.829
1750006934.9208064,2025-06-15T17:02:14.920812,3.1,7250.34765625,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.829
1750006934.9408882,2025-06-15T17:02:14.940894,6.2,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.829
1750006934.9610465,2025-06-15T17:02:14.961052,0.0,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.829
1750006934.9811347,2025-06-15T17:02:14.981140,1.5,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.829
1750006935.0013342,2025-06-15T17:02:15.001339,0.0,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.848
1750006935.0215075,2025-06-15T17:02:15.021512,0.0,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.848
1750006935.041725,2025-06-15T17:02:15.041741,3.0,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.848
1750006935.0618107,2025-06-15T17:02:15.061815,0.0,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.848
1750006935.082005,2025-06-15T17:02:15.082010,0.0,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.848
1750006935.102228,2025-06-15T17:02:15.102236,0.0,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.864
1750006935.1224346,2025-06-15T17:02:15.122441,1.5,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.864
1750006935.1426473,2025-06-15T17:02:15.142653,0.0,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.864
1750006935.1628408,2025-06-15T17:02:15.162846,0.0,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.864
1750006935.183044,2025-06-15T17:02:15.183050,1.5,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.864
1750006935.2032058,2025-06-15T17:02:15.203206,0.0,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.88
1750006935.2234418,2025-06-15T17:02:15.223445,0.0,7248.5859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.88
1750006935.24361,2025-06-15T17:02:15.243622,0.0,7248.21875,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.88
1750006935.263863,2025-06-15T17:02:15.263868,1.5,7248.21875,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.88
1750006935.2841222,2025-06-15T17:02:15.284128,0.0,7248.21875,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.88
1750006935.3043272,2025-06-15T17:02:15.304332,0.0,7248.21875,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.895
1750006935.3244765,2025-06-15T17:02:15.324481,1.5,7248.21875,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.895
1750006935.3446982,2025-06-15T17:02:15.344702,0.0,7248.21875,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.895
1750006935.3648982,2025-06-15T17:02:15.364904,0.0,7247.41796875,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.895
1750006935.3851068,2025-06-15T17:02:15.385112,1.5,7247.41796875,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.895
1750006935.4053552,2025-06-15T17:02:15.405360,0.0,7247.41796875,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.919
1750006935.42555,2025-06-15T17:02:15.425555,0.0,7244.3203125,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.919
1750006935.4457684,2025-06-15T17:02:15.445778,0.0,7244.3203125,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.919
1750006935.4659817,2025-06-15T17:02:15.465990,1.5,7244.3203125,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.919
1750006935.4861798,2025-06-15T17:02:15.486209,0.0,7244.3203125,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.919
1750006935.5064008,2025-06-15T17:02:15.506408,0.0,7244.3203125,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.909
1750006935.5265455,2025-06-15T17:02:15.526550,1.5,7245.21484375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.909
1750006935.5467398,2025-06-15T17:02:15.546746,0.0,7245.4375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.909
1750006935.5669432,2025-06-15T17:02:15.566950,0.0,7245.4375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.909
1750006935.587153,2025-06-15T17:02:15.587158,3.0,7245.4375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.909
1750006935.6073534,2025-06-15T17:02:15.607358,0.0,7245.4375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.914
1750006935.6275537,2025-06-15T17:02:15.627561,0.0,7245.4375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.914
1750006935.647614,2025-06-15T17:02:15.647616,3.2,7253.55859375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.914
1750006935.6677003,2025-06-15T17:02:15.667705,4.6,7262.91015625,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.914
1750006935.6878626,2025-06-15T17:02:15.687868,0.0,7263.15625,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.914
1750006935.70808,2025-06-15T17:02:15.708087,1.5,7263.15625,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.914
1750006935.728293,2025-06-15T17:02:15.728300,1.5,7263.15625,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.914
1750006935.7484462,2025-06-15T17:02:15.748450,0.0,7263.1484375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.914
1750006935.7686832,2025-06-15T17:02:15.768686,0.0,7263.1484375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.914
1750006935.788886,2025-06-15T17:02:15.788891,0.0,7263.1484375,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.914
1750006935.8090813,2025-06-15T17:02:15.809086,1.5,7261.0,27.6,0.0,0.0,0,0,903.75,8188.0,7284.25,48,11.922
