camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
right,0,916277098,196933,916277098,196933,916277098,196933,920362866,196933,928487657,196933,930437411,0.000,4.086,8.125,1.950,14.160,14.160,,,0,0
left,0,979130209,196933,979130209,196933,979130209,196933,985749733,196933,992393104,196933,993527281,0.000,6.620,6.643,1.134,14.397,14.397,,,0,0
front,0,995481021,196933,995481021,196933,995481021,196933,999216011,196934,006197965,196934,007551021,0.000,3.735,6.982,1.353,12.070,12.070,,,0,0
right,0,6510373,196934,006510373,196934,006510373,196934,010624200,196934,018548629,196934,019643801,0.000,4.114,7.924,1.095,13.133,13.133,,,0,0
left,0,80496617,196934,080496617,196934,080496617,196934,087113737,196934,093389586,196934,094538170,0.000,6.617,6.276,1.149,14.042,14.042,,,0,0
front,0,94174011,196934,094174011,196934,094174011,196934,098085385,196934,105293881,196934,106718723,0.000,3.911,7.208,1.425,12.545,12.545,,,0,0
right,0,105083264,196934,105083264,196934,105083264,196934,109144834,196934,116179769,196934,117196727,0.000,4.062,7.035,1.017,12.113,12.113,,,0,0
left,0,179547166,196934,179547166,196934,179547166,196934,187471410,196934,193994220,196934,195320790,0.000,7.924,6.523,1.327,15.774,15.774,,,0,0
front,0,193492279,196934,193492279,196934,193492279,196934,198847951,196934,205977501,196934,207407919,0.000,5.356,7.130,1.430,13.916,13.916,,,0,0
right,0,204196400,196934,204196400,196934,204196400,196934,209035526,196934,216538878,196934,218127110,0.000,4.839,7.503,1.588,13.931,13.931,,,0,0
left,0,276929230,196934,276929230,196934,276929230,196934,283577724,196934,289919573,196934,291305769,0.000,6.648,6.342,1.386,14.377,14.377,,,0,0
front,0,290611517,196934,290611517,196934,290611517,196934,294663502,196934,301719602,196934,302961732,0.000,4.052,7.056,1.242,12.350,12.350,,,0,0
right,0,302162650,196934,302162650,196934,302162650,196934,306101318,196934,313261891,196934,314369677,0.000,3.939,7.161,1.108,12.207,12.207,,,0,0
left,0,381675370,196934,381675370,196934,381675370,196934,388134558,196934,394431373,196934,395698162,0.000,6.459,6.297,1.267,14.023,14.023,,,0,0
front,0,398584664,196934,398584664,196934,398584664,196934,402301691,196934,409098665,196934,410788181,0.000,3.717,6.797,1.690,12.204,12.204,,,0,0
right,0,410511367,196934,410511367,196934,410511367,196934,414326403,196934,421504799,196934,422798035,0.000,3.815,7.178,1.293,12.287,12.287,,,0,0
left,0,475008639,196934,475008639,196934,475008639,196934,482973484,196934,490190844,196934,491982592,0.000,7.965,7.217,1.792,16.974,16.974,,,0,0
front,0,488284317,196934,488284317,196934,488284317,196934,493098236,196934,500124298,196934,501617416,0.000,4.814,7.026,1.493,13.333,13.333,,,0,0
right,0,499158925,196934,499158925,196934,499158925,196934,503310802,196934,510235382,196934,511629675,0.000,4.152,6.925,1.394,12.471,12.471,,,0,0
left,0,575722045,196934,575722045,196934,575722045,196934,582786997,196934,590221659,196934,591579248,0.000,7.065,7.435,1.358,15.857,15.857,,,0,0
front,0,589275506,196934,589275506,196934,589275506,196934,594468264,196934,602793161,196934,604095590,0.000,5.193,8.325,1.302,14.820,14.820,,,0,0
right,0,599801461,196934,599801461,196934,599801461,196934,605448173,196934,612649968,196934,613955048,0.000,5.647,7.202,1.305,14.154,14.154,,,0,0
left,0,675202240,196934,675202240,196934,675202240,196934,682652604,196934,689174370,196934,690347140,0.000,7.450,6.522,1.173,15.145,15.145,,,0,0
front,0,690377445,196934,690377445,196934,690377445,196934,694942196,196934,701951326,196934,703183150,0.000,4.565,7.009,1.232,12.806,12.806,,,0,0
right,0,702642876,196934,702642876,196934,702642876,196934,707420617,196934,714481351,196934,715913693,0.000,4.778,7.061,1.432,13.271,13.271,,,0,0
left,0,777406442,196934,777406442,196934,777406442,196934,784091374,196934,790516074,196934,791744157,0.000,6.685,6.425,1.228,14.338,14.338,,,0,0
front,0,793246009,196934,793246009,196934,793246009,196934,797093718,196934,804070696,196934,805451268,0.000,3.848,6.977,1.381,12.205,12.205,,,0,0
right,0,804079116,196934,804079116,196934,804079116,196934,807974938,196934,814893422,196934,816234784,0.000,3.896,6.918,1.341,12.156,12.156,,,0,0
left,0,875797064,196934,875797064,196934,875797064,196934,883062126,196934,889815402,196934,891281349,0.000,7.265,6.753,1.466,15.484,15.484,,,0,0
front,0,889903669,196934,889903669,196934,889903669,196934,894546986,196934,901642576,196934,902870240,0.000,4.643,7.096,1.228,12.967,12.967,,,0,0
right,0,900657517,196934,900657517,196934,900657517,196934,904764498,196934,911538484,196934,912801111,0.000,4.107,6.774,1.263,12.144,12.144,,,0,0
left,0,980978564,196934,980978564,196934,980978564,196934,987683137,196934,994125466,196934,995391727,0.000,6.705,6.442,1.266,14.413,14.413,,,0,0
front,0,995423825,196934,995423825,196934,995423825,196934,999168153,196935,005913290,196935,007036799,0.000,3.744,6.745,1.124,11.613,11.613,,,0,0
right,0,11783763,196935,011783763,196935,011783763,196935,015745185,196935,022631349,196935,023866713,0.000,3.961,6.886,1.235,12.083,12.083,,,0,0
left,0,75004703,196935,075004703,196935,075004703,196935,081638590,196935,088432930,196935,089924551,0.000,6.634,6.794,1.492,14.920,14.920,,,0,0
front,0,88891847,196935,088891847,196935,088891847,196935,092893195,196935,100050379,196935,101273604,0.000,4.001,7.157,1.223,12.382,12.382,,,0,0
right,0,99383756,196935,099383756,196935,099383756,196935,104083598,196935,110825558,196935,112184764,0.000,4.700,6.742,1.359,12.801,12.801,,,0,0
left,0,174802864,196935,174802864,196935,174802864,196935,181298337,196935,188667613,196935,190099791,0.000,6.495,7.369,1.432,15.297,15.297,,,0,0
front,0,190526334,196935,190526334,196935,190526334,196935,194264094,196935,201056580,196935,202354132,0.000,3.738,6.792,1.298,11.828,11.828,,,0,0
right,0,201307270,196935,201307270,196935,201307270,196935,205320707,196935,212391508,196935,213535456,0.000,4.013,7.071,1.144,12.228,12.228,,,0,0
left,0,279104816,196935,279104816,196935,279104816,196935,286538287,196935,293252909,196935,294547633,0.000,7.433,6.715,1.295,15.443,15.443,,,0,0
front,0,292975667,196935,292975667,196935,292975667,196935,297094490,196935,304102356,196935,305255356,0.000,4.119,7.008,1.153,12.280,12.280,,,0,0
right,0,309584417,196935,309584417,196935,309584417,196935,313448611,196935,320270453,196935,321432723,0.000,3.864,6.822,1.162,11.848,11.848,,,0,0
left,0,381184477,196935,381184477,196935,381184477,196935,387844375,196935,394659924,196935,396593494,0.000,6.660,6.816,1.934,15.409,15.409,,,0,0
front,0,395775935,196935,395775935,196935,395775935,196935,399894756,196935,406986662,196935,408054761,0.000,4.119,7.092,1.068,12.279,12.279,,,0,0
right,0,409495423,196935,409495423,196935,409495423,196935,413633239,196935,420643044,196935,421703714,0.000,4.138,7.010,1.061,12.208,12.208,,,0,0
left,0,481888299,196935,481888299,196935,481888299,196935,488473782,196935,496092619,196935,497539757,0.000,6.585,7.619,1.447,15.651,15.651,,,0,0
front,0,496515717,196935,496515717,196935,496515717,196935,500685507,196935,507466528,196935,508620157,0.000,4.170,6.781,1.154,12.104,12.104,,,0,0
right,0,507974843,196935,507974843,196935,507974843,196935,512360769,196935,519032617,196935,520049424,0.000,4.386,6.672,1.017,12.075,12.075,,,0,0
left,0,574390037,196935,574390037,196935,574390037,196935,581649647,196935,588512628,196935,589735121,0.000,7.260,6.863,1.222,15.345,15.345,,,0,0
front,0,587739338,196935,587739338,196935,587739338,196935,591851674,196935,599056102,196935,600094792,0.000,4.112,7.204,1.039,12.355,12.355,,,0,0
right,0,601656426,196935,601656426,196935,601656426,196935,606662007,196935,613672279,196935,614782352,0.000,5.006,7.010,1.110,13.126,13.126,,,0,0
left,0,680931802,196935,680931802,196935,680931802,196935,688268728,196935,696142936,196935,698230676,0.000,7.337,7.874,2.088,17.299,17.299,,,0,0
front,0,694206850,196935,694206850,196935,694206850,196935,699472985,196935,706317053,196935,707772637,0.000,5.266,6.844,1.456,13.566,13.566,,,0,0
right,0,709035293,196935,709035293,196935,709035293,196935,713682159,196935,720734036,196935,721899782,0.000,4.647,7.052,1.166,12.864,12.864,,,0,0
left,0,777291731,196935,777291731,196935,777291731,196935,784309174,196935,792177047,196935,793647587,0.000,7.017,7.868,1.471,16.356,16.356,,,0,0
front,0,790071685,196935,790071685,196935,790071685,196935,794734180,196935,801533989,196935,802820049,0.000,4.662,6.800,1.286,12.748,12.748,,,0,0
right,0,801572538,196935,801572538,196935,801572538,196935,805446688,196935,812270617,196935,813537812,0.000,3.874,6.824,1.267,11.965,11.965,,,0,0
left,0,880804751,196935,880804751,196935,880804751,196935,888715047,196935,895723386,196935,897093831,0.000,7.910,7.008,1.370,16.289,16.289,,,0,0
front,0,893832253,196935,893832253,196935,893832253,196935,898687574,196935,905648988,196935,906890800,0.000,4.855,6.961,1.242,13.059,13.059,,,0,0
right,0,905623594,196935,905623594,196935,905623594,196935,909690367,196935,916566782,196935,917773883,0.000,4.067,6.876,1.207,12.150,12.150,,,0,0
left,0,974215471,196935,974215471,196935,974215471,196935,981381742,196935,989188674,196935,990444277,0.000,7.166,7.807,1.256,16.229,16.229,,,0,0
front,0,986966256,196935,986966256,196935,986966256,196935,994099373,196936,001054658,196936,002176783,0.000,7.133,6.955,1.122,15.211,15.211,,,0,0
right,0,1311839,196936,001311839,196936,001311839,196936,007845574,196936,015119073,196936,016988354,0.000,6.534,7.273,1.869,15.677,15.677,,,0,0
left,0,75941675,196936,075941675,196936,075941675,196936,082560234,196936,089215159,196936,090600739,0.000,6.619,6.655,1.386,14.659,14.659,,,0,0
front,0,89148685,196936,089148685,196936,089148685,196936,093305639,196936,100139157,196936,101470081,0.000,4.157,6.834,1.331,12.321,12.321,,,0,0
right,0,100321734,196936,100321734,196936,100321734,196936,104254088,196936,112333720,196936,113709791,0.000,3.932,8.080,1.376,13.388,13.388,,,0,0
left,0,181558300,196936,181558300,196936,181558300,196936,189750167,196936,196628736,196936,197787536,0.000,8.192,6.879,1.159,16.229,16.229,,,0,0
front,0,198545844,196936,198545844,196936,198545844,196936,202253830,196936,208999600,196936,210412580,0.000,3.708,6.746,1.413,11.867,11.867,,,0,0
right,0,210796205,196936,210796205,196936,210796205,196936,214661622,196936,222015799,196936,224068866,0.000,3.865,7.354,2.053,13.273,13.273,,,0,0
left,0,275243237,196936,275243237,196936,275243237,196936,281722987,196936,288430464,196936,289784238,0.000,6.480,6.707,1.354,14.541,14.541,,,0,0
front,0,290177250,196936,290177250,196936,290177250,196936,293902367,196936,300825344,196936,302042826,0.000,3.725,6.923,1.217,11.866,11.866,,,0,0
right,0,302136330,196936,302136330,196936,302136330,196936,310116199,196936,317960455,196936,318997731,0.000,7.980,7.844,1.037,16.861,16.861,,,0,0
left,0,381375140,196936,381375140,196936,381375140,196936,388369648,196936,396640924,196936,397823184,0.000,6.995,8.271,1.182,16.448,16.448,,,0,0
front,0,398050616,196936,398050616,196936,398050616,196936,402109956,196936,410215353,196936,412584976,0.000,4.059,8.105,2.370,14.534,14.534,,,0,0
right,0,408914756,196936,408914756,196936,408914756,196936,413462332,196936,420121970,196936,421495770,0.000,4.548,6.660,1.374,12.581,12.581,,,0,0
left,0,474610935,196936,474610935,196936,474610935,196936,481066113,196936,487873588,196936,489480324,0.000,6.455,6.807,1.607,14.869,14.869,,,0,0
front,0,487936088,196936,487936088,196936,487936088,196936,491941710,196936,499435090,196936,500927381,0.000,4.006,7.493,1.492,12.991,12.991,,,0,0
right,0,498527853,196936,498527853,196936,498527853,196936,502596972,196936,509854910,196936,511980156,0.000,4.069,7.258,2.125,13.452,13.452,,,0,0
left,0,574953127,196936,574953127,196936,574953127,196936,581548799,196936,588532040,196936,590031167,0.000,6.596,6.983,1.499,15.078,15.078,,,0,0
front,0,592219104,196936,592219104,196936,592219104,196936,596061252,196936,602915704,196936,604459148,0.000,3.842,6.854,1.543,12.240,12.240,,,0,0
right,0,602295917,196936,602295917,196936,602295917,196936,606981708,196936,614972780,196936,616441144,0.000,4.686,7.991,1.468,14.145,14.145,,,0,0
left,0,682135527,196936,682135527,196936,682135527,196936,688756518,196936,695807720,196936,697439978,0.000,6.621,7.051,1.632,15.304,15.304,,,0,0
front,0,696397757,196936,696397757,196936,696397757,196936,700800338,196936,707719346,196936,709189602,0.000,4.403,6.919,1.470,12.792,12.792,,,0,0
right,0,706693895,196936,706693895,196936,706693895,196936,711472441,196936,718346394,196936,719868693,0.000,4.779,6.874,1.522,13.175,13.175,,,0,0
left,0,774578309,196936,774578309,196936,774578309,196936,781836072,196936,789385715,196936,790683632,0.000,7.258,7.550,1.298,16.105,16.105,,,0,0
front,0,787527029,196936,787527029,196936,787527029,196936,792724533,196936,800197533,196936,802205829,0.000,5.198,7.473,2.008,14.679,14.679,,,0,0
right,0,797580659,196936,797580659,196936,797580659,196936,803140514,196936,809855369,196936,810848282,0.000,5.560,6.715,0.993,13.268,13.268,,,0,0
left,0,877515252,196936,877515252,196936,877515252,196936,884738183,196936,891420433,196936,892610598,0.000,7.223,6.682,1.190,15.095,15.095,,,0,0
front,0,892503174,196936,892503174,196936,892503174,196936,896794210,196936,904542779,196936,905833736,0.000,4.291,7.749,1.291,13.331,13.331,,,0,0
right,0,903619488,196936,903619488,196936,903619488,196936,908200777,196936,915034660,196936,916212619,0.000,4.581,6.834,1.178,12.593,12.593,,,0,0
left,0,981537357,196936,981537357,196936,981537357,196936,988400158,196936,995189095,196936,996298520,0.000,6.863,6.789,1.109,14.761,14.761,,,0,0
