camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
left,0,358145393,197261,358145393,197261,382010147,197261,406933645,197261,423682804,197261,425668939,23.865,24.923,16.749,1.986,43.659,67.524,,,0,0
front,0,371697646,197261,371697646,197261,388224081,197261,406933645,197261,425325326,197261,426865128,16.526,18.710,18.392,1.540,38.641,55.167,,,0,0
right,0,384933001,197261,384933001,197261,406010550,197261,406933645,197261,427200367,197261,429235562,21.078,0.923,20.267,2.035,23.225,44.303,13.552,26.788,0,0
left,0,462466646,197261,462466646,197261,480125875,197261,510737597,197261,529670977,197261,531582141,17.659,30.612,18.933,1.911,51.456,69.115,,,0,0
front,0,476265194,197261,476265194,197261,491972886,197261,510737597,197261,531844269,197261,533581935,15.708,18.765,21.107,1.738,41.609,57.317,,,0,0
right,0,489032380,197261,489032380,197261,509923622,197261,510737597,197261,533974071,197261,535904011,20.891,0.814,23.236,1.930,25.980,46.872,13.799,26.566,0,0
left,0,557733894,197261,557733894,197261,577750616,197261,610020821,197261,626371646,197261,628448423,20.017,32.270,16.351,2.077,50.698,70.715,,,0,0
front,0,573344262,197261,573344262,197261,596311554,197261,610020821,197261,628265542,197261,629957617,22.967,13.709,18.245,1.692,33.646,56.613,,,0,0
right,0,587140724,197261,587140724,197261,609272655,197261,610020821,197261,630478860,197261,631856264,22.132,0.748,20.458,1.377,22.584,44.716,15.610,29.407,0,0
left,0,664224383,197261,664224383,197261,686877857,197261,728006912,197261,744100322,197261,745703646,22.653,41.129,16.093,1.603,58.826,81.479,,,0,0
front,0,685467947,197261,685467947,197261,706236377,197261,728006912,197261,745669033,197261,747145924,20.768,21.771,17.662,1.477,40.910,61.678,,,0,0
right,0,705489582,197261,705489582,197261,727349525,197261,728006912,197261,747584031,197261,748842981,21.860,0.657,19.577,1.259,21.493,43.353,21.244,41.265,0,0
left,0,757004954,197261,757004954,197261,779842614,197261,808974383,197261,825090056,197261,826546380,22.838,29.132,16.116,1.456,46.704,69.541,,,0,0
front,0,773387132,197261,773387132,197261,793538590,197261,808974383,197261,826567933,197261,827928723,20.151,15.436,17.594,1.361,34.390,54.542,,,0,0
right,0,793442254,197261,793442254,197261,808384929,197261,808974383,197261,828433610,197261,829719050,14.943,0.589,19.459,1.285,21.334,36.277,16.382,36.437,0,0
left,0,856711825,197261,856711825,197261,873994841,197261,899984395,197261,916173404,197261,917664076,17.283,25.990,16.189,1.491,43.669,60.952,,,0,0
front,0,870964515,197261,870964515,197261,884983373,197261,899984395,197261,917731330,197261,919102073,14.019,15.001,17.747,1.371,34.119,48.138,,,0,0
right,0,884007760,197261,884007760,197261,899266070,197261,899984395,197261,919606269,197261,920815017,15.258,0.718,19.622,1.209,21.549,36.807,14.253,27.296,0,0
left,0,962162902,197261,962162902,197261,977893274,197262,015006334,197262,031297203,197262,032825421,15.730,37.113,16.291,1.528,54.932,70.663,,,0,0
front,0,976929124,197261,976929124,197261,993639725,197262,015006334,197262,032933777,197262,034366644,16.711,21.367,17.927,1.433,40.727,57.438,,,0,0
right,0,992327666,197261,992327666,197262,014297684,197262,015006334,197262,034720358,197262,035903582,21.970,0.709,19.714,1.183,21.606,43.576,14.766,30.165,0,0
left,0,57167170,197262,057167170,197262,079214755,197262,114094739,197262,130183390,197262,131590856,22.048,34.880,16.089,1.407,52.376,74.424,,,0,0
front,0,78482593,197262,078482593,197262,100309801,197262,114094739,197262,131592974,197262,132950775,21.827,13.785,17.498,1.358,32.641,54.468,,,0,0
right,0,97845874,197262,097845874,197262,113363209,197262,114094739,197262,133342537,197262,134921294,15.517,0.732,19.248,1.579,21.558,37.075,21.315,40.679,0,0
left,0,163667377,197262,163667377,197262,187357126,197262,208378228,197262,226075573,197262,228811193,23.690,21.021,17.697,2.736,41.454,65.144,,,0,0
front,0,178193952,197262,178193952,197262,196641459,197262,208378228,197262,228958202,197262,230827681,18.448,11.737,20.580,1.869,34.186,52.634,,,0,0
right,0,190553666,197262,190553666,197262,207743536,197262,208378228,197262,230754265,197262,232024716,17.190,0.635,22.376,1.270,24.281,41.471,14.527,26.886,0,0
left,0,258294285,197262,258294285,197262,279529876,197262,301151658,197262,317212363,197262,318912064,21.236,21.622,16.061,1.700,39.382,60.618,,,0,0
front,0,272483075,197262,272483075,197262,290992311,197262,301151658,197262,319202965,197262,320545480,18.509,10.159,18.051,1.343,29.553,48.062,,,0,0
right,0,285258347,197262,285258347,197262,300465533,197262,301151658,197262,321023494,197262,322552471,15.207,0.686,19.872,1.529,22.087,37.294,14.189,26.964,0,0
left,0,358431685,197262,358431685,197262,381896513,197262,399870268,197262,416974661,197262,418994794,23.465,17.974,17.104,2.020,37.098,60.563,,,0,0
front,0,371631566,197262,371631566,197262,394448297,197262,399870268,197262,418942703,197262,420477962,22.817,5.422,19.072,1.535,26.030,48.846,,,0,0
right,0,384111580,197262,384111580,197262,399180083,197262,399870268,197262,420847986,197262,422515199,15.069,0.690,20.978,1.667,23.335,38.404,13.200,25.680,0,0
left,0,457209400,197262,457209400,197262,473955637,197262,498946505,197262,515327397,197262,516987460,16.746,24.991,16.381,1.660,43.032,59.778,,,0,0
front,0,471184094,197262,471184094,197262,491854248,197262,498946505,197262,516977015,197262,518962145,20.670,7.092,18.031,1.985,27.108,47.778,,,0,0
right,0,483209944,197262,483209944,197262,498243346,197262,498946505,197262,518547958,197262,519819658,15.033,0.703,19.601,1.272,21.576,36.610,13.975,26.001,0,0
left,0,563388257,197262,563388257,197262,585733308,197262,616332362,197262,633425090,197262,635386143,22.345,30.599,17.093,1.961,49.653,71.998,,,0,0
front,0,584292549,197262,584292549,197262,604992732,197262,616332362,197262,635226922,197262,636556585,20.700,11.340,18.895,1.330,31.564,52.264,,,0,0
right,0,596102434,197262,596102434,197262,615552259,197262,616332362,197262,636972754,197262,638413655,19.450,0.780,20.640,1.441,22.861,42.311,20.904,32.714,0,0
left,0,658465286,197262,658465286,197262,675588767,197262,707470810,197262,724408053,197262,727568811,17.123,31.882,16.937,3.161,51.980,69.104,,,0,0
front,0,672435506,197262,672435506,197262,687711538,197262,707470810,197262,726384659,197262,728920979,15.276,19.759,18.914,2.536,41.209,56.485,,,0,0
right,0,684913935,197262,684913935,197262,706788827,197262,707470810,197262,728287190,197262,729699898,21.875,0.682,20.816,1.413,22.911,44.786,13.970,26.449,0,0
left,0,763781054,197262,763781054,197262,787102795,197262,820840234,197262,837396316,197262,838990812,23.322,33.737,16.556,1.594,51.888,75.210,,,0,0
front,0,785023470,197262,785023470,197262,797216114,197262,820840234,197262,839274844,197262,840790844,12.193,23.624,18.435,1.516,43.575,55.767,,,0,0
right,0,805033206,197262,805033206,197262,820161071,197262,820840234,197262,841005867,197262,842759406,15.128,0.679,20.166,1.754,22.598,37.726,21.242,41.252,0,0
left,0,857093143,197262,857093143,197262,880772390,197262,907566158,197262,924390489,197262,926400161,23.679,26.794,16.824,2.010,45.628,69.307,,,0,0
front,0,871323882,197262,871323882,197262,894084809,197262,907566158,197262,926492812,197262,928823945,22.761,13.481,18.927,2.331,34.739,57.500,,,0,0
right,0,884036942,197262,884036942,197262,906610056,197262,907566158,197262,928366496,197262,929807656,22.573,0.956,20.800,1.441,23.198,45.771,14.231,26.944,0,0
left,0,957222270,197262,957222270,197262,980243315,197263,006637269,197263,023633418,197263,025741538,23.021,26.394,16.996,2.108,45.498,68.519,,,0,0
front,0,970967227,197262,970967227,197262,987218152,197263,006637269,197263,025733554,197263,027385499,16.251,19.419,19.096,1.652,40.167,56.418,,,0,0
right,0,983722763,197262,983722763,197263,005953017,197263,006637269,197263,027650042,197263,028847795,22.230,0.684,21.013,1.198,22.895,45.125,13.745,26.500,0,0
left,0,56626419,197263,056626419,197263,073251661,197263,102801678,197263,119356398,197263,120971174,16.625,29.550,16.555,1.615,47.720,64.345,,,0,0
front,0,70701364,197263,070701364,197263,089513416,197263,102801678,197263,121040138,197263,123422675,18.812,13.288,18.238,2.383,33.909,52.721,,,0,0
right,0,83664766,197263,083664766,197263,102079593,197263,102801678,197263,123783153,197263,125282734,18.415,0.722,20.981,1.500,23.203,41.618,14.075,27.038,0,0
left,0,163106157,197263,163106157,197263,186079121,197263,201759286,197263,218644432,197263,220424074,22.973,15.680,16.885,1.780,34.345,57.318,,,0,0
front,0,176921595,197263,176921595,197263,192162368,197263,201759286,197263,220066482,197263,222192492,15.241,9.597,18.307,2.126,30.030,45.271,,,0,0
right,0,189690442,197263,189690442,197263,200759109,197263,201759286,197263,221723657,197263,223331863,11.069,1.000,19.964,1.608,22.573,33.641,13.815,26.584,0,0
left,0,257594827,197263,257594827,197263,273144493,197263,303709858,197263,320233258,197263,322270719,15.550,30.565,16.523,2.037,49.126,64.676,,,0,0
