camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
front,0,361322709,196457,361322709,196457,361322709,196457,375530750,196457,382681538,196457,383826557,0.000,14.208,7.151,1.145,22.504,22.504,,,0,0
right,0,374648775,196457,374648775,196457,374648775,196457,391324494,196457,399188261,196457,400440171,0.000,16.676,7.864,1.252,25.791,25.791,,,0,0
left,0,454931816,196457,454931816,196457,454931816,196457,475392075,196457,482066637,196457,483394538,0.000,20.460,6.675,1.328,28.463,28.463,,,0,0
front,0,473549833,196457,473549833,196457,473549833,196457,486273837,196457,493203729,196457,494445890,0.000,12.724,6.930,1.242,20.896,20.896,,,0,0
right,0,490866687,196457,490866687,196457,490866687,196457,506540748,196457,513286415,196457,514415315,0.000,15.674,6.746,1.129,23.549,23.549,,,0,0
left,0,548956622,196457,548956622,196457,548956622,196457,570805013,196457,577488843,196457,578754163,0.000,21.848,6.684,1.265,29.798,29.798,,,0,0
front,0,562626416,196457,562626416,196457,562626416,196457,578939041,196457,586602354,196457,588446598,0.000,16.313,7.663,1.844,25.820,25.820,,,0,0
right,0,578903749,196457,578903749,196457,578903749,196457,594440337,196457,601706969,196457,603022948,0.000,15.537,7.267,1.316,24.119,24.119,,,0,0
left,0,648542080,196457,648542080,196457,648542080,196457,662584823,196457,669162576,196457,670379324,0.000,14.043,6.578,1.217,21.837,21.837,,,0,0
front,0,661853283,196457,661853283,196457,661853283,196457,677786111,196457,685857908,196457,687158272,0.000,15.933,8.072,1.300,25.305,25.305,,,0,0
right,0,675041642,196457,675041642,196457,675041642,196457,691039873,196457,697862631,196457,699034493,0.000,15.998,6.823,1.172,23.993,23.993,,,0,0
left,0,755114081,196457,755114081,196457,755114081,196457,766681447,196457,773047641,196457,774205074,0.000,11.567,6.366,1.157,19.091,19.091,,,0,0
front,0,771595459,196457,771595459,196457,771595459,196457,791368981,196457,798536091,196457,799795122,0.000,19.774,7.167,1.259,28.200,28.200,,,0,0
right,0,783912827,196457,783912827,196457,783912827,196457,802230590,196457,809291991,196457,810854448,0.000,18.318,7.061,1.562,26.942,26.942,,,0,0
left,0,848487542,196457,848487542,196457,848487542,196457,869896736,196457,876687398,196457,878626267,0.000,21.409,6.791,1.939,30.139,30.139,,,0,0
front,0,861734033,196457,861734033,196457,861734033,196457,880088129,196457,887214508,196457,888923463,0.000,18.354,7.126,1.709,27.189,27.189,,,0,0
right,0,874325335,196457,874325335,196457,874325335,196457,887567120,196457,894683651,196457,896247733,0.000,13.242,7.117,1.564,21.922,21.922,,,0,0
left,0,948610487,196457,948610487,196457,948610487,196457,967630348,196457,974685091,196457,977084734,0.000,19.020,7.055,2.400,28.474,28.474,,,0,0
front,0,961958766,196457,961958766,196457,961958766,196457,973920828,196457,980650902,196457,982152147,0.000,11.962,6.730,1.501,20.193,20.193,,,0,0
right,0,975622995,196457,975622995,196457,975622995,196457,996202245,196458,003222859,196458,004705759,0.000,20.579,7.021,1.483,29.083,29.083,,,0,0
left,0,55958569,196458,055958569,196458,055958569,196458,076922241,196458,083553971,196458,086082077,0.000,20.964,6.632,2.528,30.124,30.124,,,0,0
front,0,70108476,196458,070108476,196458,070108476,196458,082700818,196458,089730414,196458,090834765,0.000,12.592,7.030,1.104,20.726,20.726,,,0,0
right,0,86101635,196458,086101635,196458,086101635,196458,099732199,196458,107403418,196458,109429374,0.000,13.631,7.671,2.026,23.328,23.328,,,0,0
left,0,155631381,196458,155631381,196458,155631381,196458,175153027,196458,181678457,196458,183637412,0.000,19.522,6.525,1.959,28.006,28.006,,,0,0
front,0,172497475,196458,172497475,196458,172497475,196458,188822512,196458,196164178,196458,197634993,0.000,16.325,7.342,1.471,25.138,25.138,,,0,0
right,0,192629415,196458,192629415,196458,192629415,196458,211860439,196458,219587953,196458,221521873,0.000,19.231,7.728,1.934,28.892,28.892,,,0,0
left,0,255711805,196458,255711805,196458,255711805,196458,277076680,196458,284292459,196458,285913400,0.000,21.365,7.216,1.621,30.202,30.202,,,0,0
front,0,275952722,196458,275952722,196458,275952722,196458,295512449,196458,302457449,196458,304051857,0.000,19.560,6.945,1.594,28.099,28.099,,,0,0
right,0,288791368,196458,288791368,196458,288791368,196458,303782099,196458,311325040,196458,312600039,0.000,14.991,7.543,1.275,23.809,23.809,,,0,0
left,0,355864785,196458,355864785,196458,355864785,196458,377549515,196458,383956029,196458,385755621,0.000,21.685,6.407,1.800,29.891,29.891,,,0,0
front,0,377135476,196458,377135476,196458,377135476,196458,390596893,196458,398211792,196458,399910910,0.000,13.461,7.615,1.699,22.775,22.775,,,0,0
right,0,390763956,196458,390763956,196458,390763956,196458,402498698,196458,409680972,196458,410806717,0.000,11.735,7.182,1.126,20.043,20.043,,,0,0
left,0,456159578,196458,456159578,196458,456159578,196458,474506964,196458,481113775,196458,482622430,0.000,18.347,6.607,1.509,26.463,26.463,,,0,0
front,0,476337036,196458,476337036,196458,476337036,196458,488464617,196458,496947207,196458,498833578,0.000,12.128,8.483,1.886,22.497,22.497,,,0,0
right,0,489151550,196458,489151550,196458,489151550,196458,503104579,196458,510788334,196458,512731047,0.000,13.953,7.684,1.943,23.579,23.579,,,0,0
