camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
left,0,966616551,197490,966616551,197490,988944523,197491,023354197,197491,040044949,197491,041702972,22.328,34.410,16.691,1.658,52.758,75.086,,,0,0
front,0,986447343,197490,986447343,197491,005993959,197491,023354197,197491,041895568,197491,044315306,19.547,17.360,18.541,2.420,38.321,57.868,,,0,0
right,0,6034425,197491,006034425,197491,022699314,197491,023354197,197491,044238643,197491,046175412,16.665,0.655,20.884,1.937,23.476,40.141,19.831,39.418,0,0
left,0,59722261,197491,059722261,197491,079065808,197491,106157365,197491,123735564,197491,125412149,19.344,27.092,17.578,1.677,46.346,65.690,,,0,0
front,0,73152269,197491,073152269,197491,088560281,197491,106157365,197491,125311055,197491,126858859,15.408,17.597,19.154,1.548,38.299,53.707,,,0,0
right,0,86041192,197491,086041192,197491,105475043,197491,106157365,197491,127084732,197491,128594373,19.434,0.682,20.927,1.510,23.119,42.553,13.430,26.319,0,0
left,0,166061682,197491,166061682,197491,188250462,197491,215369194,197491,232009961,197491,233978785,22.189,27.119,16.641,1.969,45.728,67.917,,,0,0
front,0,179928163,197491,179928163,197491,197494717,197491,215369194,197491,233693424,197491,235294943,17.567,17.874,18.324,1.602,37.800,55.367,,,0,0
right,0,196207476,197491,196207476,197491,214697054,197491,215369194,197491,235294694,197491,237263206,18.490,0.672,19.925,1.969,22.566,41.056,13.866,30.146,0,0
left,0,259377200,197491,259377200,197491,280844694,197491,307421848,197491,324421505,197491,327484265,21.467,26.577,17.000,3.063,46.640,68.107,,,0,0
front,0,273077731,197491,273077731,197491,293678602,197491,307421848,197491,327682377,197491,329246483,20.601,13.743,20.261,1.564,35.568,56.169,,,0,0
right,0,285438050,197491,285438050,197491,306691672,197491,307421848,197491,329339584,197491,331176465,21.254,0.730,21.918,1.837,24.485,45.738,13.701,26.061,0,0
left,0,360261843,197491,360261843,197491,382509482,197491,402798443,197491,419452144,197491,422688506,22.248,20.289,16.654,3.236,40.179,62.427,,,0,0
front,0,372286817,197491,372286817,197491,388035474,197491,402798443,197491,422676448,197491,424346714,15.749,14.763,19.878,1.670,36.311,52.060,,,0,0
right,0,384369719,197491,384369719,197491,402009704,197491,402798443,197491,424507106,197491,426389544,17.640,0.789,21.709,1.882,24.380,42.020,12.025,24.108,0,0
left,0,464482480,197491,464482480,197491,486574597,197491,517180460,197491,534303422,197491,536039473,22.092,30.606,17.123,1.736,49.465,71.557,,,0,0
front,0,483939548,197491,483939548,197491,505398399,197491,517180460,197491,535785639,197491,537203017,21.459,11.782,18.605,1.417,31.805,53.263,,,0,0
