camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
left,0,379058021,193411,379058021,193411,379058021,193411,387569731,193411,394482095,193411,396190167,0.000,8.512,6.912,1.708,17.132,17.132,,,0,0
front,0,397075137,193411,397075137,193411,397075137,193411,401740174,193411,409126987,193411,411097842,0.000,4.665,7.387,1.971,14.023,14.023,,,0,0
right,0,413387224,193411,413387224,193411,413387224,193411,418044642,193411,424877585,193411,426304272,0.000,4.657,6.833,1.427,12.917,12.917,,,0,0
left,0,471962652,193411,471962652,193411,471962652,193411,479169376,193411,486575645,193411,488422054,0.000,7.207,7.406,1.846,16.459,16.459,,,0,0
front,0,488449913,193411,488449913,193411,488449913,193411,495142707,193411,503455519,193411,505263355,0.000,6.693,8.313,1.808,16.813,16.813,,,0,0
right,0,502285568,193411,502285568,193411,502285568,193411,508935319,193411,516006830,193411,517449053,0.000,6.650,7.072,1.442,15.163,15.163,,,0,0
left,0,573447388,193411,573447388,193411,573447388,193411,581662992,193411,589368027,193411,590844040,0.000,8.216,7.705,1.476,17.397,17.397,,,0,0
front,0,591603587,193411,591603587,193411,591603587,193411,596696666,193411,604215168,193411,605708685,0.000,5.093,7.519,1.494,14.105,14.105,,,0,0
right,0,606446995,193411,606446995,193411,606446995,193411,611550142,193411,618602656,193411,620931768,0.000,5.103,7.053,2.329,14.485,14.485,,,0,0
left,0,679425872,193411,679425872,193411,679425872,193411,686837100,193411,693838662,193411,695370351,0.000,7.411,7.002,1.532,15.944,15.944,,,0,0
