camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
right,120,110676771,15886,110676771,15886,110676771,15886,118732978,15886,124792132,15886,126944001,0.000,8.056,6.059,2.152,16.267,16.267,,,0,0
left,145,123707749,15886,123707749,15886,123707749,15886,132245388,15886,139353652,15886,140869269,0.000,8.538,7.108,1.516,17.162,17.162,,,0,0
front,170,146493372,15886,146493372,15886,146493372,15886,153938304,15886,159597630,15886,160844664,0.000,7.445,5.659,1.247,14.351,14.351,,,0,0
right,121,210658569,15886,210658569,15886,210658569,15886,218807187,15886,225185659,15886,226398003,0.000,8.149,6.378,1.212,15.739,15.739,,,0,0
left,146,223700119,15886,223700119,15886,223700119,15886,232855512,15886,240164871,15886,241873133,0.000,9.155,7.309,1.708,18.173,18.173,,,0,0
front,171,246646606,15886,246646606,15886,246646606,15886,253793610,15886,259413487,15886,260548096,0.000,7.147,5.620,1.135,13.901,13.901,,,0,0
right,122,310677846,15886,310677846,15886,310677846,15886,316373059,15886,322071009,15886,323295579,0.000,5.695,5.698,1.225,12.618,12.618,,,0,0
left,147,323763461,15886,323763461,15886,323763461,15886,333101394,15886,340234415,15886,342166152,0.000,9.338,7.133,1.932,18.403,18.403,,,0,0
front,172,346650161,15886,346650161,15886,346650161,15886,353119497,15886,358760734,15886,359922006,0.000,6.469,5.641,1.161,13.272,13.272,,,0,0
right,123,410676647,15886,410676647,15886,410676647,15886,418255698,15886,424616970,15886,425811025,0.000,7.579,6.361,1.194,15.134,15.134,,,0,0
left,148,423820973,15886,423820973,15886,423820973,15886,431872485,15886,439281006,15886,440936703,0.000,8.052,7.409,1.656,17.116,17.116,,,0,0
front,173,446505047,15886,446505047,15886,446505047,15886,453368134,15886,459544368,15886,460779116,0.000,6.863,6.176,1.235,14.274,14.274,,,0,0
right,124,510693416,15886,510693416,15886,510693416,15886,517028118,15886,523282480,15886,524614094,0.000,6.335,6.254,1.332,13.921,13.921,,,0,0
left,149,523779558,15886,523779558,15886,523779558,15886,532392184,15886,539632528,15886,541383577,0.000,8.613,7.240,1.751,17.604,17.604,,,0,0
front,174,546504179,15886,546504179,15886,546504179,15886,553690777,15886,559556653,15886,560673514,0.000,7.187,5.866,1.117,14.169,14.169,,,0,0
right,125,610685296,15886,610685296,15886,610685296,15886,617977385,15886,624155729,15886,625588896,0.000,7.292,6.178,1.433,14.904,14.904,,,0,0
left,150,623702662,15886,623702662,15886,623702662,15886,631560954,15886,638767651,15886,640636095,0.000,7.858,7.207,1.868,16.933,16.933,,,0,0
front,175,646499753,15886,646499753,15886,646499753,15886,654375824,15886,660008544,15886,661156557,0.000,7.876,5.633,1.148,14.657,14.657,,,0,0
right,126,710698248,15886,710698248,15886,710698248,15886,718567347,15886,724718461,15886,725931594,0.000,7.869,6.151,1.213,15.233,15.233,,,0,0
left,151,723725445,15886,723725445,15886,723725445,15886,733223250,15886,741117399,15886,743465972,0.000,9.498,7.894,2.349,19.741,19.741,,,0,0
front,176,746561178,15886,746561178,15886,746561178,15886,753465584,15886,759074096,15886,760129979,0.000,6.904,5.609,1.056,13.569,13.569,,,0,0
right,127,810660301,15886,810660301,15886,810660301,15886,818773078,15886,824868640,15886,826013567,0.000,8.113,6.096,1.145,15.353,15.353,,,0,0
left,152,823718483,15886,823718483,15886,823718483,15886,834346697,15886,842042841,15886,843540318,0.000,10.628,7.696,1.497,19.822,19.822,,,0,0
front,177,846520428,15886,846520428,15886,846520428,15886,854053341,15886,859594157,15886,860636972,0.000,7.533,5.541,1.043,14.117,14.117,,,0,0
right,128,910664720,15886,910664720,15886,910664720,15886,916802981,15886,922778092,15886,924254953,0.000,6.138,5.975,1.477,13.590,13.590,,,0,0
left,153,923927477,15886,923927477,15886,923927477,15886,934444463,15886,941473131,15886,942869726,0.000,10.517,7.029,1.397,18.942,18.942,,,0,0
front,178,946517202,15886,946517202,15886,946517202,15886,954607577,15886,960517408,15886,961549013,0.000,8.090,5.910,1.032,15.032,15.032,,,0,0
