camera_id,msg_seq,t1_sec,t1_nsec,t2_sec,t2_nsec,t3_sec,t3_nsec,t4_sec,t4_nsec,lat_t1_t2_ms,lat_t2_t3_ms,lat_t3_t4_ms,lat_t1_t4_total_ms
right,45440437,12942,045440437,12942,052151443,12942,052252076,12942,069960786,12942,071161168,6.711,0.101,17.709,1.200,19.010,25.721
left,83257206,12942,083257206,12942,092956756,12942,151767458,12942,167828936,12942,169352916,9.700,58.811,16.061,1.524,76.396,86.096
front,113818237,12942,113818237,12942,121851805,12942,151767458,12942,168906510,12942,170342607,8.034,29.916,17.139,1.436,48.491,56.524
right,145507599,12942,145507599,12942,151660549,12942,151767458,12942,170091912,12942,171345596,6.153,0.107,18.324,1.254,19.685,25.838
left,183281381,12942,183281381,12942,193076381,12942,252747824,12942,268302075,12942,270041852,9.795,59.671,15.554,1.740,76.965,86.760
front,213814853,12942,213814853,12942,221639308,12942,252747824,12942,269739600,12942,271057064,7.824,31.109,16.992,1.317,49.418,57.242
right,245405885,12942,245405885,12942,252656939,12942,252747824,12942,270846161,12942,272442988,7.251,0.091,18.098,1.597,19.786,27.037
left,283316660,12942,283316660,12942,294797149,12942,351553682,12942,366961235,12942,368363785,11.480,56.757,15.408,1.403,73.567,85.047
front,313912118,12942,313912118,12942,321943288,12942,351553682,12942,368029890,12942,369252621,8.031,29.610,16.476,1.223,47.309,55.341
right,345425965,12942,345425965,12942,351441911,12942,351553682,12942,369051908,12942,370250914,6.016,0.112,17.498,1.199,18.809,24.825
left,383240289,12942,383240289,12942,392720435,12942,451894269,12942,467203103,12942,468799710,9.480,59.174,15.309,1.597,76.079,85.559
front,413819416,12942,413819416,12942,422854533,12942,451894269,12942,468419529,12942,469754434,9.035,29.040,16.525,1.335,46.900,55.935
right,445470771,12942,445470771,12942,451761732,12942,451894269,12942,469592636,12942,470821477,6.291,0.133,17.698,1.229,19.060,25.351
left,483265777,12942,483265777,12942,495359418,12942,552098433,12942,567522169,12942,568992770,12.094,56.739,15.424,1.471,73.633,85.727
front,513791338,12942,513791338,12942,524250804,12942,552098433,12942,568592551,12942,569828492,10.459,27.848,16.494,1.236,45.578,56.037
right,545421117,12942,545421117,12942,551961649,12942,552098433,12942,569602055,12942,570692257,6.541,0.137,17.504,1.090,18.731,25.271
left,583256126,12942,583256126,12942,593062604,12942,651741091,12942,666881937,12942,668619280,9.806,58.678,15.141,1.737,75.557,85.363
front,613824609,12942,613824609,12942,623226985,12942,651741091,12942,667987739,12942,669404028,9.402,28.514,16.247,1.416,46.177,55.579
right,645516643,12942,645516643,12942,651645250,12942,651741091,12942,669136566,12942,670293977,6.129,0.096,17.395,1.157,18.649,24.777
left,683288817,12942,683288817,12942,693888236,12942,753437218,12942,768882989,12942,770473530,10.599,59.549,15.446,1.591,76.585,87.185
front,713804778,12942,713804778,12942,722329794,12942,753437218,12942,769993550,12942,771237511,8.525,31.107,16.556,1.244,48.908,57.433
right,745445450,12942,745445450,12942,753232404,12942,753437218,12942,770912964,12942,772228037,7.787,0.205,17.476,1.315,18.996,26.783
left,783216595,12942,783216595,12942,792285879,12942,851826255,12942,867524868,12942,869009114,9.069,59.540,15.699,1.484,76.723,85.793
front,813824359,12942,813824359,12942,822130039,12942,851826255,12942,868665309,12942,869824539,8.306,29.696,16.839,1.159,47.694,56.000
right,845427027,12942,845427027,12942,851721320,12942,851826255,12942,869699226,12942,870937358,6.294,0.105,17.873,1.238,19.216,25.510
left,883229971,12942,883229971,12942,892263411,12942,952965515,12942,968559192,12942,970055534,9.033,60.702,15.594,1.496,77.792,86.826
front,913809687,12942,913809687,12942,923034148,12942,952965515,12942,969678404,12942,970973000,9.224,29.931,16.713,1.295,47.939,57.163
right,945432582,12942,945432582,12942,952861367,12942,952965515,12942,970766796,12942,971843020,7.429,0.104,17.801,1.076,18.982,26.410
left,983228415,12942,983228415,12942,992434426,12943,053955939,12943,071900928,12943,073524153,9.206,61.522,17.945,1.623,81.090,90.296
front,13827652,12943,013827652,12943,022481606,12943,053955939,12943,073025453,12943,074370397,8.654,31.474,19.070,1.345,51.889,60.543
right,45425918,12943,045425918,12943,053844408,12943,053955939,12943,074109138,12943,075377517,8.418,0.112,20.153,1.268,21.533,29.952
left,83235226,12943,083235226,12943,091970691,12943,151617136,12943,167239032,12943,168958458,8.735,59.646,15.622,1.719,76.988,85.723
front,113871901,12943,113871901,12943,121700593,12943,151617136,12943,168449071,12943,169924237,7.829,29.917,16.832,1.475,48.224,56.052
right,145434266,12943,145434266,12943,151484531,12943,151617136,12943,169648756,12943,170925510,6.050,0.133,18.032,1.277,19.441,25.491
left,183357917,12943,183357917,12943,193043717,12943,252256127,12943,267770037,12943,269258290,9.686,59.212,15.514,1.488,76.215,85.900
front,213833688,12943,213833688,12943,222036945,12943,252256127,12943,268937553,12943,270163871,8.203,30.219,16.681,1.226,48.127,56.330
right,245443497,12943,245443497,12943,252176811,12943,252256127,12943,269932488,12943,271048226,6.733,0.079,17.676,1.116,18.871,25.605
left,283268677,12943,283268677,12943,293445552,12943,354181134,12943,369761091,12943,371219271,10.177,60.736,15.580,1.458,77.774,87.951
front,313856408,12943,313856408,12943,323057650,12943,354181134,12943,370889240,12943,372178819,9.201,31.123,16.708,1.290,49.121,58.322
right,345508001,12943,345508001,12943,354071226,12943,354181134,12943,371952892,12943,373174910,8.563,0.110,17.772,1.222,19.104,27.667
left,383319439,12943,383319439,12943,393393796,12943,452173681,12943,468230561,12943,469738735,10.074,58.780,16.057,1.508,76.345,86.419
front,413867276,12943,413867276,12943,421911713,12943,452173681,12943,469363875,12943,470554767,8.044,30.262,17.190,1.191,48.643,56.687
right,445456808,12943,445456808,12943,452018721,12943,452173681,12943,470335058,12943,471468508,6.562,0.155,18.161,1.133,19.450,26.012
left,483276439,12943,483276439,12943,493266870,12943,551883691,12943,567641495,12943,569070937,9.990,58.617,15.758,1.429,75.804,85.794
front,513837311,12943,513837311,12943,522790459,12943,551883691,12943,568697481,12943,569872128,8.953,29.093,16.814,1.175,47.082,56.035
right,545472198,12943,545472198,12943,551782967,12943,551883691,12943,569606929,12943,570874458,6.311,0.101,17.723,1.268,19.091,25.402
left,583254981,12943,583254981,12943,594438156,12943,651726671,12943,666871657,12943,668432184,11.183,57.289,15.145,1.561,73.994,85.177
front,613821002,12943,613821002,12943,624464948,12943,651726671,12943,667960254,12943,669538564,10.644,27.262,16.234,1.578,45.074,55.718
right,645421812,12943,645421812,12943,651636967,12943,651726671,12943,669258439,12943,670466401,6.215,0.090,17.532,1.208,18.829,25.045
left,683266991,12943,683266991,12943,692375246,12943,751763999,12943,766944921,12943,768421753,9.108,59.389,15.181,1.477,76.047,85.155
front,713820744,12943,713820744,12943,722042213,12943,751763999,12943,768081702,12943,769325768,8.221,29.722,16.318,1.244,47.284,55.505
right,745457631,12943,745457631,12943,751670414,12943,751763999,12943,769154137,12943,770445809,6.213,0.094,17.390,1.292,18.775,24.988
left,783267869,12943,783267869,12943,793850687,12943,851550929,12943,868011465,12943,869564357,10.583,57.700,16.461,1.553,75.714,86.296
front,813838203,12943,813838203,12943,821504229,12943,851550929,12943,869069852,12943,870457507,7.666,30.047,17.519,1.388,48.953,56.619
right,845437283,12943,845437283,12943,851427325,12943,851550929,12943,870266368,12943,871531018,5.990,0.124,18.715,1.265,20.104,26.094
left,883254713,12943,883254713,12943,892428015,12943,952101223,12943,967642827,12943,969301427,9.173,59.673,15.542,1.659,76.873,86.047
front,913828492,12943,913828492,12943,921397767,12943,952101223,12943,968909524,12943,970234482,7.569,30.703,16.808,1.325,48.837,56.406
right,945446679,12943,945446679,12943,951997704,12943,952101223,12943,970108834,12943,971122247,6.551,0.104,18.008,1.013,19.125,25.676
left,983260756,12943,983260756,12943,992495091,12944,055562262,12944,072465102,12944,074380689,9.234,63.067,16.903,1.916,81.886,91.120
front,13832716,12944,013832716,12944,021778398,12944,055562262,12944,073943597,12944,075541412,7.946,33.784,18.381,1.598,53.763,61.709
right,45422994,12944,045422994,12944,055443088,12944,055562262,12944,075284156,12944,077187333,10.020,0.119,19.722,1.903,21.744,31.764
left,83296885,12944,083296885,12944,094483453,12944,152435985,12944,168179291,12944,169689263,11.187,57.953,15.743,1.510,75.206,86.392
front,113812369,12944,113812369,12944,122350865,12944,152435985,12944,169342950,12944,170737907,8.538,30.085,16.907,1.395,48.387,56.926
right,145425142,12944,145425142,12944,152342870,12944,152435985,12944,170438925,12944,171661929,6.918,0.093,18.003,1.223,19.319,26.237
left,183279218,12944,183279218,12944,192599531,12944,253089094,12944,268205172,12944,270055598,9.320,60.490,15.116,1.850,77.456,86.776
front,213853966,12944,213853966,12944,222719841,12944,253089094,12944,269343347,12944,270788661,8.866,30.369,16.254,1.445,48.069,56.935
right,245430452,12944,245430452,12944,252855413,12944,253089094,12944,270413740,12944,271685374,7.425,0.234,17.325,1.272,18.830,26.255
left,283295583,12944,283295583,12944,294185994,12944,351941789,12944,369773032,12944,371699437,10.890,57.756,17.831,1.926,77.513,88.404
front,313831494,12944,313831494,12944,324317110,12944,351941789,12944,370996053,12944,372486259,10.486,27.625,19.054,1.490,48.169,58.655
right,345436555,12944,345436555,12944,351789011,12944,351941789,12944,372220937,12944,373564860,6.352,0.153,20.279,1.344,21.776,28.128
left,383269690,12944,383269690,12944,395041596,12944,451657149,12944,466860451,12944,468460179,11.772,56.616,15.203,1.600,73.419,85.190
front,413827764,12944,413827764,12944,424778637,12944,451657149,12944,467984053,12944,469561556,10.951,26.879,16.327,1.578,44.783,55.734
right,445474459,12944,445474459,12944,451542242,12944,451657149,12944,469118871,12944,470547350,6.068,0.115,17.462,1.428,19.005,25.073
left,483291406,12944,483291406,12944,494018646,12944,553857489,12944,569285029,12944,571533503,10.727,59.839,15.428,2.248,77.515,88.242
front,513832309,12944,513832309,12944,522136959,12944,553857489,12944,570651453,12944,572415918,8.305,31.721,16.794,1.764,50.279,58.584
right,545453202,12944,545453202,12944,553763117,12944,553857489,12944,571990396,12944,573363965,8.310,0.094,18.133,1.374,19.601,27.911
left,583269019,12944,583269019,12944,592931811,12944,653755978,12944,668849454,12944,670453684,9.663,60.824,15.093,1.604,77.522,87.185
front,613834520,12944,613834520,12944,623197777,12944,653755978,12944,669992513,12944,671289808,9.363,30.558,16.237,1.297,48.092,57.455
right,645434715,12944,645434715,12944,653492151,12944,653755978,12944,671072814,12944,672310329,8.057,0.264,17.317,1.238,18.818,26.876
left,683251663,12944,683251663,12944,692984964,12944,752876708,12944,768489665,12944,769985874,9.733,59.892,15.613,1.496,77.001,86.734
front,713844130,12944,713844130,12944,722648091,12944,752876708,12944,769590130,12944,770826106,8.804,30.229,16.713,1.236,48.178,56.982
right,745446547,12944,745446547,12944,752747951,12944,752876708,12944,770558966,12944,771967145,7.301,0.129,17.682,1.408,19.219,26.521
left,783297856,12944,783297856,12944,793223869,12944,852656113,12944,867884522,12944,869445558,9.926,59.432,15.228,1.561,76.222,86.148
front,813900902,12944,813900902,12944,821961435,12944,852656113,12944,869023795,12944,870381042,8.061,30.695,16.368,1.357,48.420,56.480
right,845508184,12944,845508184,12944,852566686,12944,852656113,12944,870200705,12944,871258503,7.059,0.089,17.545,1.058,18.692,25.750
left,883248828,12944,883248828,12944,892717462,12944,952953840,12944,968421824,12944,970994283,9.469,60.236,15.468,2.572,78.277,87.745
front,913833997,12944,913833997,12944,922648240,12944,952953840,12944,970569340,12944,972672872,8.814,30.306,17.616,2.104,50.025,58.839
right,945439367,12944,945439367,12944,952817688,12944,952953840,12944,972482025,12944,974237735,7.378,0.136,19.528,1.756,21.420,28.798
left,983281108,12944,983281108,12944,996587093,12945,054095795,12945,069371091,12945,070960413,13.306,57.509,15.275,1.589,74.373,87.679
front,13828802,12945,013828802,12945,023980602,12945,054095795,12945,070618225,12945,071864678,10.152,30.115,16.522,1.246,47.884,58.036
right,45437644,12945,045437644,12945,053973772,12945,054095795,12945,071703390,12945,072996786,8.536,0.122,17.608,1.293,19.023,27.559
left,83300595,12945,083300595,12945,093103388,12945,151996308,12945,167471471,12945,169158278,9.803,58.893,15.475,1.687,76.055,85.858
front,113833326,12945,113833326,12945,122751085,12945,151996308,12945,168671801,12945,169948129,8.918,29.245,16.675,1.276,47.197,56.115
right,145446191,12945,145446191,12945,151904809,12945,151996308,12945,169797812,12945,171239622,6.459,0.091,17.802,1.442,19.335,25.793
left,183284108,12945,183284108,12945,194482961,12945,252284616,12945,267579824,12945,269092849,11.199,57.802,15.295,1.513,74.610,85.809
front,213802070,12945,213802070,12945,221975613,12945,252284616,12945,268701556,12945,269935712,8.174,30.309,16.417,1.234,47.960,56.134
right,245431462,12945,245431462,12945,252150350,12945,252284616,12945,269787645,12945,271115322,6.719,0.134,17.503,1.328,18.965,25.684
left,283377939,12945,283377939,12945,292543694,12945,352395563,12945,368951858,12945,370935740,9.166,59.852,16.556,1.984,78.392,87.558
front,313804839,12945,313804839,12945,321768515,12945,352395563,12945,370447984,12945,372156974,7.964,30.627,18.052,1.709,50.388,58.352
right,345410972,12945,345410972,12945,352274382,12945,352395563,12945,371695027,12945,373018239,6.863,0.121,19.299,1.323,20.744,27.607
left,383262166,12945,383262166,12945,393271275,12945,451916822,12945,467131444,12945,468663071,10.009,58.646,15.215,1.532,75.392,85.401
front,413795193,12945,413795193,12945,423551986,12945,451916822,12945,468307279,12945,469682461,9.757,28.365,16.390,1.375,46.130,55.887
right,445423652,12945,445423652,12945,451825296,12945,451916822,12945,469449754,12945,470856845,6.402,0.092,17.533,1.407,19.032,25.433
left,483266727,12945,483266727,12945,499109553,12945,552452987,12945,568392627,12945,570102724,15.843,53.343,15.940,1.710,70.993,86.836
front,513842400,12945,513842400,12945,527063541,12945,552452987,12945,569624377,12945,570953975,13.221,25.389,17.171,1.330,43.890,57.112
right,545459768,12945,545459768,12945,552305564,12945,552452987,12945,570677354,12945,571887282,6.846,0.147,18.224,1.210,19.582,26.428
left,583311975,12945,583311975,12945,594883016,12945,653795781,12945,670305193,12945,671909160,11.571,58.913,16.509,1.604,77.026,88.597
front,613838035,12945,613838035,12945,623924496,12945,653795781,12945,671413650,12945,672644384,10.086,29.871,17.618,1.231,48.720,58.806
right,645456878,12945,645456878,12945,653687572,12945,653795781,12945,672388082,12945,673605390,8.231,0.108,18.592,1.217,19.918,28.149
left,683344820,12945,683344820,12945,693120761,12945,754452130,12945,769671300,12945,771164351,9.776,61.331,15.219,1.493,78.044,87.820
front,713794730,12945,713794730,12945,722726308,12945,754452130,12945,770796091,12945,771878921,8.932,31.726,16.344,1.083,49.153,58.084
right,745448874,12945,745448874,12945,754159516,12945,754452130,12945,771765864,12945,772843261,8.711,0.293,17.314,1.077,18.684,27.394
left,783313167,12945,783313167,12945,792722461,12945,851747717,12945,867703676,12945,869229797,9.409,59.025,15.956,1.526,76.507,85.917
front,813825270,12945,813825270,12945,822496476,12945,851747717,12945,868813306,12945,870024229,8.671,29.251,17.066,1.211,47.528,56.199
right,845412593,12945,845412593,12945,851642978,12945,851747717,12945,869998815,12945,871463097,6.230,0.105,18.251,1.464,19.820,26.051
left,883279890,12945,883279890,12945,894809142,12945,952216801,12945,970219922,12945,971686247,11.529,57.408,18.003,1.466,76.877,88.406
front,913836423,12945,913836423,12945,922031552,12945,952216801,12945,971327457,12945,972508377,8.195,30.185,19.111,1.181,50.477,58.672
right,945456822,12945,945456822,12945,952117181,12945,952216801,12945,972352223,12945,973377671,6.660,0.100,20.135,1.025,21.260,27.921
left,983358326,12945,983358326,12945,992682503,12946,052338363,12946,067785256,12946,069199507,9.324,59.656,15.447,1.414,76.517,85.841
front,13835765,12946,013835765,12946,024475893,12946,052338363,12946,068887916,12946,070103074,10.640,27.862,16.550,1.215,45.627,56.267
right,45446976,12946,045446976,12946,052097697,12946,052338363,12946,069842643,12946,071012528,6.651,0.241,17.504,1.170,18.915,25.566
left,83313330,12946,083313330,12946,094182492,12946,152138882,12946,168139271,12946,169626229,10.869,57.956,16.000,1.487,75.444,86.313
front,113839254,12946,113839254,12946,124867511,12946,152138882,12946,169280158,12946,170479426,11.028,27.271,17.141,1.199,45.612,56.640
right,145450949,12946,145450949,12946,152031524,12946,152138882,12946,170254948,12946,171492911,6.581,0.107,18.116,1.238,19.461,26.042
left,183290857,12946,183290857,12946,192810947,12946,252041314,12946,267275414,12946,268803153,9.520,59.230,15.234,1.528,75.992,85.512
front,213835594,12946,213835594,12946,223162999,12946,252041314,12946,268428459,12946,269738606,9.327,28.878,16.387,1.310,46.576,55.903
right,245444118,12946,245444118,12946,251916054,12946,252041314,12946,269520544,12946,270664547,6.472,0.125,17.479,1.144,18.748,25.220
left,283252364,12946,283252364,12946,293850643,12946,352511535,12946,369084582,12946,370643166,10.598,58.661,16.573,1.559,76.793,87.391
front,313842367,12946,313842367,12946,322904933,12946,352511535,12946,370265929,12946,371660265,9.063,29.607,17.754,1.394,48.755,57.818
right,345459098,12946,345459098,12946,352342871,12946,352511535,12946,371561828,12946,372830579,6.884,0.169,19.050,1.269,20.488,27.371
left,383240616,12946,383240616,12946,394037726,12946,453669057,12946,469004530,12946,470728368,10.797,59.631,15.335,1.724,76.691,87.488
front,413830928,12946,413830928,12946,423182713,12946,453669057,12946,470097106,12946,471744067,9.352,30.486,16.428,1.647,48.561,57.913
right,445437785,12946,445437785,12946,453585587,12946,453669057,12946,471317317,12946,472806858,8.148,0.083,17.648,1.490,19.221,27.369
left,483247059,12946,483247059,12946,495239114,12946,552217184,12946,568449717,12946,570091890,11.992,56.978,16.233,1.642,74.853,86.845
front,513830761,12946,513830761,12946,522491524,12946,552217184,12946,569683148,12946,571310791,8.661,29.726,17.466,1.628,48.819,57.480
right,545534651,12946,545534651,12946,551984781,12946,552217184,12946,570923961,12946,572281635,6.450,0.232,18.707,1.358,20.297,26.747
left,583255996,12946,583255996,12946,593800603,12946,653445246,12946,669666058,12946,671486492,10.545,59.645,16.221,1.820,77.686,88.230
front,613840399,12946,613840399,12946,622432693,12946,653445246,12946,670898330,12946,672408980,8.592,31.013,17.453,1.511,49.976,58.569
right,645464458,12946,645464458,12946,653334432,12946,653445246,12946,672152267,12946,673452642,7.870,0.111,18.707,1.300,20.118,27.988
left,683245007,12946,683245007,12946,692682415,12946,752641898,12946,770707430,12946,772554526,9.437,59.959,18.066,1.847,79.872,89.310
front,713939967,12946,713939967,12946,722120495,12946,752641898,12946,772059524,12946,773323436,8.181,30.521,19.418,1.264,51.203,59.383
right,745474568,12946,745474568,12946,752537000,12946,752641898,12946,773092694,12946,774331902,7.062,0.105,20.451,1.239,21.795,28.857
left,783280138,12946,783280138,12946,792649740,12946,852817156,12946,872400922,12946,874134820,9.370,60.167,19.584,1.734,81.485,90.855
front,813878166,12946,813878166,12946,823218163,12946,852817156,12946,873702744,12946,875306983,9.340,29.599,20.886,1.604,52.089,61.429
right,845436721,12946,845436721,12946,852627451,12946,852817156,12946,874870984,12946,876450357,7.191,0.190,22.054,1.579,23.823,31.014
left,883270924,12946,883270924,12946,893724552,12946,952101325,12946,970068742,12946,971694428,10.454,58.377,17.967,1.626,77.970,88.424
front,913813576,12946,913813576,12946,922541148,12946,952101325,12946,971815930,12946,973449209,8.728,29.560,19.715,1.633,50.908,59.636
right,945454384,12946,945454384,12946,951967294,12946,952101325,12946,973118954,12946,974631839,6.513,0.134,21.018,1.513,22.665,29.177
left,983263979,12946,983263979,12946,993056531,12947,052161375,12947,070350015,12947,072217414,9.793,59.105,18.189,1.867,79.161,88.953
front,13870237,12947,013870237,12947,022342287,12947,052161375,12947,071620171,12947,073088224,8.472,29.819,19.459,1.468,50.746,59.218
right,45469134,12947,045469134,12947,052029343,12947,052161375,12947,072800373,12947,074039142,6.560,0.132,20.639,1.239,22.010,28.570
left,83267008,12947,083267008,12947,094439217,12947,152997374,12947,168028603,12947,169492129,11.172,58.558,15.031,1.464,75.053,86.225
front,113900234,12947,113900234,12947,122938763,12947,152997374,12947,169171098,12947,170350120,9.039,30.059,16.174,1.179,47.411,56.450
right,145454866,12947,145454866,12947,152915767,12947,152997374,12947,170184646,12947,171493814,7.461,0.082,17.187,1.309,18.578,26.039
left,183253142,12947,183253142,12947,193377169,12947,251947404,12947,267539866,12947,269037773,10.124,58.570,15.592,1.498,75.661,85.785
front,213806851,12947,213806851,12947,222694790,12947,251947404,12947,268711996,12947,269993250,8.888,29.253,16.765,1.281,47.298,56.186
right,245455141,12947,245455141,12947,251830639,12947,251947404,12947,269746297,12947,270921528,6.375,0.117,17.799,1.175,19.091,25.466
left,283257878,12947,283257878,12947,295376751,12947,353964274,12947,369778713,12947,371567385,12.119,58.588,15.814,1.789,76.191,88.310
front,313806915,12947,313806915,12947,322152947,12947,353964274,12947,370960138,12947,372396566,8.346,31.811,16.996,1.436,50.244,58.590
right,345457511,12947,345457511,12947,353835451,12947,353964274,12947,372093400,12947,373306423,8.378,0.129,18.129,1.213,19.471,27.849
left,383254590,12947,383254590,12947,393012497,12947,452330968,12947,468094836,12947,469813103,9.758,59.318,15.764,1.718,76.801,86.559
front,413835084,12947,413835084,12947,422925489,12947,452330968,12947,469230281,12947,470433735,9.090,29.405,16.899,1.203,47.508,56.599
right,445490254,12947,445490254,12947,452212537,12947,452330968,12947,470174281,12947,471437444,6.722,0.118,17.843,1.263,19.225,25.947
left,483365539,12947,483365539,12947,493877600,12947,552047922,12947,567943743,12947,569542765,10.512,58.170,15.896,1.599,75.665,86.177
front,513836880,12947,513836880,12947,525755808,12947,552047922,12947,569063982,12947,570246194,11.919,26.292,17.016,1.182,44.490,56.409
right,545478989,12947,545478989,12947,551914895,12947,552047922,12947,570017479,12947,571161394,6.436,0.133,17.970,1.144,19.246,25.682
left,583252599,12947,583252599,12947,593520827,12947,651959147,12947,667092093,12947,668912041,10.268,58.438,15.133,1.820,75.391,85.659
front,613877495,12947,613877495,12947,623673619,12947,651959147,12947,668350222,12947,669630771,9.796,28.286,16.391,1.281,45.957,55.753
right,645471491,12947,645471491,12947,651874634,12947,651959147,12947,669406643,12947,670975479,6.403,0.085,17.447,1.569,19.101,25.504
left,683250317,12947,683250317,12947,693443537,12947,752059629,12947,767302431,12947,769105597,10.193,58.616,15.243,1.803,75.662,85.855
front,713832626,12947,713832626,12947,722259867,12947,752059629,12947,768365980,12947,769540307,8.427,29.800,16.306,1.174,47.280,55.708
right,745479296,12947,745479296,12947,751949178,12947,752059629,12947,769329139,12947,770699691,6.470,0.110,17.270,1.371,18.751,25.220
left,783277208,12947,783277208,12947,792777596,12947,851892239,12947,868654309,12947,870411334,9.500,59.115,16.762,1.757,77.634,87.134
front,813845470,12947,813845470,12947,822191037,12947,851892239,12947,869838924,12947,871151624,8.346,29.701,17.947,1.313,48.961,57.306
right,845482733,12947,845482733,12947,851754753,12947,851892239,12947,870936594,12947,872090510,6.272,0.137,19.044,1.154,20.336,26.608
left,883334662,12947,883334662,12947,892632345,12947,952675416,12947,967914449,12947,969542972,9.298,60.043,15.239,1.629,76.911,86.208
front,913798529,12947,913798529,12947,922201502,12947,952675416,12947,969005812,12947,970423317,8.403,30.474,16.330,1.418,48.222,56.625
right,945453360,12947,945453360,12947,952566833,12947,952675416,12947,970136179,12947,971318013,7.113,0.109,17.461,1.182,18.751,25.865
left,983358215,12947,983358215,12947,993716898,12948,052827821,12948,068073074,12948,069571303,10.359,59.111,15.245,1.498,75.854,86.213
front,13822717,12948,013822717,12948,023578745,12948,052827821,12948,069274061,12948,070567094,9.756,29.249,16.446,1.293,46.988,56.744
right,45474647,12948,045474647,12948,052686664,12948,052827821,12948,070390137,12948,071495272,7.212,0.141,17.562,1.105,18.809,26.021
left,83319529,12948,083319529,12948,093149241,12948,154544891,12948,172262332,12948,173895123,9.830,61.396,17.717,1.633,80.746,90.576
front,113924381,12948,113924381,12948,123391548,12948,154544891,12948,173495900,12948,174737464,9.467,31.153,18.951,1.242,51.346,60.813
right,145494740,12948,145494740,12948,154389301,12948,154544891,12948,174616236,12948,176059514,8.895,0.156,20.071,1.443,21.670,30.565
left,183266879,12948,183266879,12948,193918058,12948,254622451,12948,270063861,12948,271607938,10.651,60.704,15.441,1.544,77.690,88.341
front,213901811,12948,213901811,12948,222101314,12948,254622451,12948,271230368,12948,272496685,8.200,32.521,16.608,1.266,50.395,58.595
right,245476841,12948,245476841,12948,254491092,12948,254622451,12948,272354765,12948,273553335,9.014,0.131,17.732,1.199,19.062,28.076
left,283286113,12948,283286113,12948,294647873,12948,351883518,12948,368639344,12948,370216462,11.362,57.236,16.756,1.577,75.569,86.930
front,313844752,12948,313844752,12948,322243272,12948,351883518,12948,369798151,12948,371105878,8.399,29.640,17.915,1.308,48.863,57.261
right,345470666,12948,345470666,12948,351766857,12948,351883518,12948,370884976,12948,372082268,6.296,0.117,19.001,1.197,20.315,26.612
left,383290045,12948,383290045,12948,392814094,12948,453459679,12948,469912740,12948,471542917,9.524,60.646,16.453,1.630,78.729,88.253
front,413846996,12948,413846996,12948,422388740,12948,453459679,12948,471232424,12948,472521387,8.542,31.071,17.773,1.289,50.133,58.674
right,445468785,12948,445468785,12948,453361007,12948,453459679,12948,472318734,12948,473577364,7.892,0.099,18.859,1.259,20.216,28.109
left,483283544,12948,483283544,12948,493856557,12948,552087441,12948,568307624,12948,569847326,10.573,58.231,16.220,1.540,75.991,86.564
front,513833841,12948,513833841,12948,521919933,12948,552087441,12948,569530456,12948,570755710,8.086,30.168,17.443,1.225,48.836,56.922
right,545460017,12948,545460017,12948,551937002,12948,552087441,12948,570650271,12948,571932450,6.477,0.150,18.563,1.282,19.995,26.472
left,583291298,12948,583291298,12948,592705047,12948,652452748,12948,668129392,12948,669667579,9.414,59.748,15.677,1.538,76.963,86.376
front,613863329,12948,613863329,12948,622889154,12948,652452748,12948,669225461,12948,670476170,9.026,29.564,16.773,1.251,47.587,56.613
right,645457488,12948,645457488,12948,652345803,12948,652452748,12948,670221090,12948,671404086,6.888,0.107,17.768,1.183,19.058,25.947
left,683333677,12948,683333677,12948,693659941,12948,752144702,12948,768095249,12948,769552401,10.326,58.485,15.951,1.457,75.892,86.219
front,713843707,12948,713843707,12948,722338449,12948,752144702,12948,769268703,12948,770503414,8.495,29.806,17.124,1.235,48.165,56.660
right,745454503,12948,745454503,12948,752042213,12948,752144702,12948,770308362,12948,771456472,6.588,0.102,18.164,1.148,19.414,26.002
left,783288755,12948,783288755,12948,793275191,12948,852627080,12948,869014612,12948,870938557,9.986,59.352,16.388,1.924,77.663,87.650
front,813916331,12948,813916331,12948,824352576,12948,852627080,12948,870634389,12948,871962165,10.436,28.275,18.007,1.328,47.610,58.046
right,845458786,12948,845458786,12948,852485045,12948,852627080,12948,871850882,12948,873083568,7.026,0.142,19.224,1.233,20.599,27.625
left,883378446,12948,883378446,12948,892718384,12948,952054354,12948,967341857,12948,968917724,9.340,59.336,15.288,1.576,76.199,85.539
front,913879932,12948,913879932,12948,922294857,12948,952054354,12948,968550704,12948,969740241,8.415,29.759,16.496,1.190,47.445,55.860
right,945463954,12948,945463954,12948,951831376,12948,952054354,12948,969537627,12948,970777774,6.367,0.223,17.483,1.240,18.946,25.314
left,983305805,12948,983305805,12948,995354820,12949,052010029,12949,067546522,12949,069291903,12.049,56.655,15.536,1.745,73.937,85.986
front,13843148,12949,013843148,12949,024315348,12949,052010029,12949,068825699,12949,070034678,10.472,27.695,16.816,1.209,45.719,56.192
right,45467949,12949,045467949,12949,051891795,12949,052010029,12949,069882088,12949,071175216,6.424,0.118,17.872,1.293,19.283,25.707
left,83302204,12949,083302204,12949,092541127,12949,156773093,12949,173805057,12949,175483509,9.239,64.232,17.032,1.678,82.942,92.181
front,113887176,12949,113887176,12949,125996252,12949,156773093,12949,175101474,12949,177302595,12.109,30.777,18.328,2.201,51.306,63.415
