1748840738, 2561, 3, 13, 9, 30, 0, 1738, 876, 238
1748840738, 3515, 3, 13, 9, 30, 0, 1726, 837, 199
1748840739, 6050, 3, 14, 9, 33, 0, 1600, 934, 237
1748840739, 2746, 3, 14, 9, 30, 0, 1532, 1056, 325
1748840739, 2568, 4, 14, 9, 31, 0, 1698, 839, 198
1748840739, 2866, 3, 14, 10, 31, 0, 1672, 880, 358
1748840739, 3862, 3, 13, 8, 29, 0, 1489, 615, 219
1748840740, 2822, 3, 14, 7, 28, 0, 1286, 697, 206
1748840740, 2700, 3, 14, 8, 29, 0, 1336, 944, 252
1748840740, 2506, 3, 15, 8, 29, 0, 1240, 898, 282
1748840740, 3737, 3, 14, 10, 32, 0, 1577, 1222, 310
1748840740, 2460, 2, 13, 12, 31, 0, 2346, 929, 321
1748840741, 2874, 3, 14, 8, 29, 0, 960, 989, 372
1748840741, 2763, 3, 14, 10, 31, 0, 1630, 1103, 407
1748840741, 3856, 3, 14, 9, 30, 0, 1188, 987, 411
1748840741, 4491, 3, 14, 10, 32, 0, 1593, 981, 211
1748840741, 3108, 2, 14, 10, 30, 0, 1144, 1265, 402
1748840742, 3519, 2, 14, 7, 28, 0, 1116, 788, 233
1748840742, 2850, 4, 13, 8, 29, 0, 1217, 764, 222
1748840742, 2745, 3, 14, 10, 31, 0, 1856, 888, 384
1748840742, 3125, 2, 14, 8, 28, 0, 1265, 764, 212
1748840742, 2670, 3, 14, 9, 29, 0, 1544, 807, 315
1748840743, 2816, 3, 14, 9, 29, 0, 1693, 777, 293
1748840743, 3159, 2, 14, 9, 29, 0, 1376, 1013, 355
1748840743, 3100, 3, 14, 8, 29, 0, 1295, 835, 246
1748840743, 3061, 3, 14, 8, 29, 0, 1450, 728, 210
1748840743, 2811, 3, 14, 8, 29, 0, 1431, 701, 204
1748840744, 2304, 3, 14, 9, 29, 0, 1528, 871, 271
1748840744, 3087, 2, 14, 11, 31, 0, 2317, 815, 230
1748840744, 6933, 3, 14, 11, 36, 0, 1730, 1211, 303
1748840744, 2446, 3, 14, 9, 30, 0, 1862, 796, 255
1748840744, 3157, 3, 13, 9, 29, 0, 1781, 678, 187
1748840745, 3072, 3, 14, 8, 29, 0, 1674, 751, 252
1748840745, 3397, 2, 13, 6, 26, 0, 1121, 535, 208
1748840745, 2504, 2, 14, 10, 30, 0, 1793, 898, 222
1748840745, 3066, 3, 15, 8, 30, 0, 1438, 805, 238
1748840745, 3111, 3, 14, 11, 33, 0, 1795, 1100, 310
1748840746, 2894, 4, 14, 9, 32, 0, 1489, 952, 268
1748840746, 6262, 4, 14, 12, 37, 0, 1964, 1157, 437
1748840746, 2567, 4, 14, 9, 30, 0, 1690, 691, 201
1748840746, 3847, 3, 14, 7, 29, 0, 1073, 758, 215
1748840746, 3034, 3, 14, 11, 33, 0, 1537, 1277, 321
1748840747, 5761, 5, 15, 9, 36, 0, 1206, 1207, 378
1748840747, 3116, 3, 14, 8, 29, 0, 1233, 805, 223
1748840747, 3680, 3, 14, 10, 33, 0, 1627, 1026, 357
1748840747, 3114, 2, 14, 10, 31, 0, 1580, 997, 238
1748840747, 2914, 3, 14, 8, 30, 0, 1303, 961, 229
1748840748, 3797, 2, 14, 12, 33, 0, 2005, 1248, 324
1748840748, 3062, 3, 14, 8, 29, 0, 1269, 731, 154
1748840748, 2648, 3, 15, 8, 29, 0, 1344, 563, 161
1748840748, 3049, 3, 15, 10, 32, 0, 1516, 1157, 353
1748840748, 3364, 2, 14, 7, 28, 0, 1170, 784, 211
1748840749, 2940, 2, 14, 8, 29, 0, 1313, 872, 224
1748840749, 2999, 3, 14, 10, 31, 0, 1581, 1104, 288
1748840749, 2558, 3, 14, 7, 28, 0, 1255, 741, 336
1748840749, 2728, 2, 14, 7, 27, 0, 877, 855, 361
1748840749, 2344, 2, 14, 6, 26, 0, 844, 715, 227
1748840750, 3427, 2, 14, 6, 27, 0, 979, 617, 227
1748840750, 4144, 3, 14, 7, 29, 0, 831, 985, 246
1748840750, 2524, 2, 14, 6, 26, 0, 957, 743, 248
1748840750, 2342, 3, 14, 7, 27, 0, 1026, 715, 271
1748840750, 2804, 3, 14, 7, 29, 0, 1242, 673, 227
1748840751, 3207, 2, 14, 7, 27, 0, 1280, 575, 209
1748840751, 3401, 3, 14, 8, 30, 0, 1677, 631, 205
1748840751, 2535, 3, 15, 6, 28, 0, 1038, 652, 193
1748840751, 2605, 3, 15, 7, 28, 0, 1147, 715, 182
1748840751, 2649, 3, 14, 8, 29, 0, 1273, 879, 265
1748840752, 3091, 3, 14, 8, 29, 0, 1237, 780, 279
1748840752, 3045, 2, 14, 8, 28, 0, 1326, 804, 275
1748840752, 2853, 2, 14, 7, 27, 0, 1248, 671, 214
1748840752, 2939, 3, 14, 7, 28, 0, 1221, 662, 199
1748840752, 2856, 3, 15, 7, 28, 0, 1140, 713, 173
1748840753, 2661, 2, 14, 10, 29, 0, 1398, 1137, 376
1748840753, 2389, 3, 14, 8, 28, 0, 1423, 707, 161
1748840753, 2585, 4, 14, 11, 32, 0, 1493, 1288, 467
1748840753, 2745, 3, 14, 8, 29, 0, 1186, 892, 223
1748840753, 2881, 3, 14, 8, 29, 0, 1277, 945, 283
1748840754, 4846, 3, 14, 8, 31, 0, 1504, 780, 222
1748840754, 2915, 3, 14, 10, 31, 0, 1987, 788, 211
1748840754, 2491, 3, 14, 10, 30, 0, 1613, 994, 198
1748840754, 2507, 3, 14, 10, 30, 0, 1937, 939, 281
1748840754, 3128, 2, 14, 13, 33, 0, 2515, 1050, 301
1748840755, 3487, 2, 14, 9, 29, 0, 1683, 771, 209
1748840755, 2590, 3, 14, 12, 33, 0, 2340, 1023, 333
1748840755, 5480, 3, 14, 12, 36, 0, 2081, 1282, 301
1748840755, 2946, 3, 14, 11, 32, 0, 2069, 940, 351
1748840755, 2508, 3, 14, 9, 30, 0, 1656, 890, 211
1748840756, 2615, 3, 14, 9, 29, 0, 1522, 615, 284
1748840756, 2602, 4, 14, 9, 31, 0, 1507, 1109, 187
1748840756, 2157, 4, 15, 12, 33, 0, 2229, 882, 315
1748840756, 3197, 3, 15, 11, 33, 0, 2231, 920, 289
1748840756, 3236, 3, 16, 9, 33, 0, 1440, 985, 376
1748840757, 2496, 2, 14, 11, 31, 0, 2337, 777, 299
1748840757, 2367, 2, 14, 9, 29, 0, 1518, 1054, 208
1748840757, 2806, 3, 14, 9, 29, 0, 1581, 736, 201
1748840757, 2340, 2, 14, 11, 30, 0, 2112, 990, 216
1748840757, 3250, 3, 14, 11, 32, 0, 1891, 982, 250
1748840758, 2651, 3, 14, 8, 29, 0, 1403, 805, 212
1748840758, 2717, 3, 14, 10, 31, 0, 1829, 952, 239
1748840758, 2673, 2, 13, 9, 28, 0, 1634, 761, 204
1748840758, 2414, 2, 14, 9, 28, 0, 1513, 933, 230
1748840758, 3487, 2, 14, 8, 28, 0, 1389, 817, 212
1748840759, 3628, 3, 14, 11, 32, 0, 1865, 978, 305
1748840759, 3225, 2, 14, 9, 29, 0, 1332, 1009, 194
1748840759, 2396, 4, 14, 8, 29, 0, 1182, 918, 270
1748840759, 2266, 2, 14, 9, 28, 0, 1547, 896, 214
1748840759, 3450, 2, 14, 8, 29, 0, 1443, 722, 211
1748840760, 2595, 3, 14, 10, 30, 0, 1897, 865, 339
1748840760, 3293, 2, 13, 12, 32, 0, 1728, 1179, 453
1748840760, 2543, 3, 14, 8, 28, 0, 1081, 951, 244
1748840760, 2996, 2, 14, 7, 27, 0, 1185, 542, 192
1748840760, 2767, 3, 14, 9, 30, 0, 1239, 1139, 362
1748840761, 3079, 3, 14, 11, 32, 0, 1721, 1157, 386
1748840761, 2431, 3, 14, 10, 31, 0, 1904, 876, 248
1748840761, 3504, 3, 14, 12, 33, 0, 1611, 1388, 543
1748840761, 5955, 4, 14, 9, 34, 0, 1544, 856, 190
1748840761, 2607, 3, 14, 6, 27, 0, 1063, 708, 186
1748840762, 3631, 3, 14, 10, 31, 0, 1771, 974, 251
1748840762, 2997, 2, 14, 8, 28, 0, 1678, 632, 217
1748840762, 2343, 3, 14, 9, 30, 0, 1727, 820, 289
1748840762, 2643, 3, 15, 10, 32, 0, 1616, 1172, 303
1748840762, 2927, 4, 14, 9, 31, 0, 1559, 964, 312
1748840763, 3650, 3, 14, 12, 34, 0, 1932, 1238, 377
1748840763, 3634, 2, 15, 11, 32, 0, 2138, 920, 259
1748840763, 2917, 2, 15, 10, 31, 0, 2008, 683, 173
1748840763, 2977, 3, 14, 7, 28, 0, 1286, 681, 206
1748840763, 2915, 3, 14, 9, 30, 0, 1795, 552, 187
1748840764, 2645, 2, 14, 9, 29, 0, 1752, 753, 170
1748840764, 2969, 2, 14, 8, 28, 0, 1530, 666, 208
1748840764, 3201, 3, 14, 12, 34, 0, 2507, 872, 213
1748840764, 2704, 2, 14, 10, 30, 0, 2028, 753, 249
1748840764, 2877, 2, 14, 8, 28, 0, 1471, 659, 180
1748840765, 2473, 3, 15, 10, 31, 0, 1836, 1000, 241
1748840765, 2959, 2, 14, 11, 31, 0, 1714, 1188, 301
1748840765, 2827, 4, 14, 7, 29, 0, 1124, 761, 231
1748840765, 2789, 2, 14, 7, 27, 0, 1306, 692, 184
1748840765, 2656, 2, 14, 7, 27, 0, 1243, 615, 210
1748840766, 2472, 2, 14, 6, 27, 0, 1072, 595, 215
1748840766, 2634, 3, 14, 7, 28, 0, 1503, 483, 191
1748840766, 2579, 2, 14, 6, 26, 0, 1139, 567, 164
1748840766, 3176, 2, 14, 7, 27, 0, 1198, 591, 216
1748840766, 6797, 3, 15, 7, 32, 0, 1190, 591, 185
1748840767, 2758, 3, 14, 10, 31, 0, 1211, 1333, 521
1748840767, 6237, 3, 15, 8, 34, 0, 955, 1119, 412
1748840767, 3137, 2, 14, 6, 26, 0, 931, 595, 209
1748840767, 2363, 3, 14, 6, 26, 0, 965, 689, 229
1748840767, 2640, 3, 14, 7, 27, 0, 788, 786, 357
1748840768, 2635, 3, 14, 6, 27, 0, 916, 785, 174
1748840768, 3713, 4, 15, 9, 32, 0, 1212, 1007, 321
1748840768, 2630, 2, 15, 6, 27, 0, 1079, 570, 193
1748840768, 2865, 2, 14, 7, 27, 0, 1023, 693, 167
1748840768, 2498, 3, 14, 5, 26, 0, 761, 664, 198
1748840769, 2486, 4, 15, 7, 28, 0, 853, 917, 227
1748840769, 5875, 2, 14, 7, 30, 0, 1014, 771, 178
1748840769, 2520, 4, 15, 8, 30, 0, 948, 1063, 383
1748840769, 3789, 4, 15, 7, 31, 0, 923, 986, 239
1748840769, 2609, 3, 15, 7, 29, 0, 1010, 840, 248
1748840770, 2901, 2, 15, 7, 28, 0, 944, 986, 256
1748840770, 3169, 3, 14, 6, 28, 0, 766, 789, 270
1748840770, 2841, 3, 14, 6, 26, 0, 901, 679, 220
1748840770, 2620, 2, 14, 7, 26, 0, 898, 756, 234
1748840770, 3015, 2, 14, 6, 26, 0, 999, 578, 166
1748840771, 4556, 3, 15, 10, 34, 0, 1581, 1038, 256
1748840771, 2933, 2, 15, 8, 29, 0, 1332, 553, 195
1748840771, 2619, 3, 14, 6, 27, 0, 1090, 596, 181
1748840771, 3423, 4, 14, 8, 30, 0, 1288, 678, 190
1748840771, 2947, 2, 14, 7, 27, 0, 1217, 733, 219
1748840772, 2771, 3, 14, 7, 28, 0, 1056, 772, 288
1748840772, 3184, 3, 14, 7, 28, 0, 1115, 662, 239
1748840772, 2523, 4, 15, 9, 30, 0, 1429, 758, 202
1748840772, 2605, 3, 14, 8, 29, 0, 1054, 937, 443
1748840772, 2607, 4, 15, 8, 30, 0, 1022, 938, 226
1748840773, 2424, 3, 14, 6, 27, 0, 924, 782, 261
1748840773, 3329, 2, 14, 6, 26, 0, 955, 638, 227
1748840773, 2965, 3, 14, 7, 28, 0, 911, 838, 255
1748840773, 2977, 3, 15, 7, 29, 0, 978, 792, 281
1748840773, 2766, 2, 14, 6, 26, 0, 1109, 591, 202
1748840774, 2755, 3, 13, 6, 27, 0, 1139, 581, 160
1748840774, 2651, 2, 14, 8, 27, 0, 1448, 687, 191
1748840774, 5310, 3, 14, 9, 33, 0, 1667, 699, 198
1748840774, 2963, 3, 14, 7, 28, 0, 1186, 663, 200
1748840774, 2869, 3, 14, 8, 28, 0, 1377, 748, 205
1748840775, 3429, 2, 14, 7, 27, 0, 1200, 709, 200
1748840775, 2991, 3, 14, 6, 27, 0, 798, 767, 209
1748840775, 2326, 2, 14, 9, 28, 0, 1237, 956, 263
1748840775, 2400, 2, 14, 8, 28, 0, 1084, 1068, 224
1748840775, 2922, 2, 13, 8, 28, 0, 1197, 858, 246
1748840776, 2767, 2, 14, 9, 29, 0, 1334, 871, 217
1748840776, 2924, 3, 14, 8, 29, 0, 1173, 984, 270
1748840776, 5749, 3, 14, 7, 30, 0, 1018, 750, 205
1748840776, 2698, 2, 14, 8, 28, 0, 1429, 639, 177
1748840776, 2704, 3, 15, 10, 31, 0, 1873, 1054, 240
1748840777, 2681, 4, 14, 8, 29, 0, 1351, 774, 224
1748840777, 3631, 2, 14, 8, 28, 0, 1351, 824, 208
1748840777, 2403, 3, 14, 9, 31, 0, 1474, 1127, 233
1748840777, 3036, 2, 14, 8, 29, 0, 1659, 632, 165
1748840777, 2956, 3, 14, 10, 31, 0, 1346, 1102, 369
1748840778, 2526, 2, 14, 8, 27, 0, 1412, 700, 178
1748840778, 2879, 2, 13, 7, 27, 0, 1195, 841, 236
1748840778, 2613, 2, 14, 8, 28, 0, 1257, 804, 235
1748840778, 2657, 2, 14, 11, 31, 0, 1401, 1256, 471
1748840778, 3239, 2, 14, 8, 28, 0, 1142, 999, 199
1748840779, 2659, 3, 14, 8, 28, 0, 1201, 886, 242
1748840779, 4267, 2, 14, 8, 29, 0, 1569, 712, 206
1748840779, 3730, 3, 14, 7, 29, 0, 1049, 912, 260
1748840779, 3514, 2, 13, 7, 28, 0, 1084, 852, 230
1748840779, 3268, 3, 14, 9, 31, 0, 1657, 904, 236
1748840780, 2509, 2, 13, 6, 25, 0, 989, 582, 176
1748840780, 2817, 3, 14, 7, 28, 0, 996, 856, 286
1748840780, 2774, 3, 14, 8, 29, 0, 1227, 911, 325
1748840780, 2549, 4, 13, 9, 29, 0, 1237, 975, 198
1748840780, 3082, 3, 14, 6, 27, 0, 765, 795, 178
1748840781, 2818, 2, 13, 8, 27, 0, 784, 1215, 289
1748840781, 2895, 4, 14, 9, 31, 0, 979, 1282, 457
1748840781, 6547, 2, 14, 7, 31, 0, 731, 1027, 289
1748840781, 4729, 3, 14, 7, 30, 0, 824, 968, 312
1748840781, 3144, 3, 14, 7, 27, 0, 835, 795, 229
1748840782, 2706, 3, 13, 9, 29, 0, 815, 1134, 373
1748840782, 3211, 2, 14, 4, 24, 0, 436, 600, 187
1748840782, 2523, 2, 13, 5, 24, 0, 492, 740, 222
1748840782, 2637, 3, 13, 6, 25, 0, 632, 776, 280
1748840782, 2752, 2, 13, 6, 24, 0, 788, 661, 205
1748840783, 2730, 3, 14, 6, 26, 0, 810, 666, 246
1748840783, 3195, 2, 13, 7, 27, 0, 1147, 611, 203
1748840783, 2804, 3, 14, 8, 29, 0, 1222, 816, 286
1748840783, 2883, 3, 13, 8, 28, 0, 1110, 868, 248
1748840783, 2557, 3, 14, 9, 29, 0, 1028, 1264, 336
1748840784, 2908, 3, 14, 8, 28, 0, 1281, 882, 218
1748840784, 5763, 3, 13, 7, 31, 0, 997, 944, 290
1748840784, 2871, 3, 13, 8, 28, 0, 952, 967, 316
1748840784, 2227, 4, 13, 7, 27, 0, 774, 968, 284
1748840784, 2455, 3, 13, 9, 29, 0, 960, 1517, 336
1748840785, 2507, 3, 14, 7, 28, 0, 1042, 880, 286
1748840785, 2777, 2, 14, 8, 28, 0, 1323, 864, 299
1748840785, 2940, 2, 14, 8, 28, 0, 1188, 850, 212
1748840785, 2971, 2, 13, 7, 27, 0, 998, 903, 226
1748840785, 5938, 2, 13, 8, 31, 0, 1292, 790, 207
1748840786, 2406, 2, 14, 9, 29, 0, 1175, 1026, 441
1748840786, 3413, 2, 13, 10, 29, 0, 1308, 1186, 412
1748840786, 4040, 2, 14, 9, 30, 0, 1365, 899, 221
1748840786, 2776, 2, 13, 8, 27, 0, 1333, 725, 213
1748840786, 2876, 2, 13, 9, 28, 0, 1316, 957, 225
1748840787, 2932, 2, 13, 10, 29, 0, 1495, 946, 210
1748840787, 3051, 4, 13, 9, 30, 0, 1468, 1033, 318
1748840787, 2626, 3, 14, 9, 29, 0, 1373, 1052, 212
1748840787, 7989, 3, 14, 11, 36, 0, 1765, 1092, 384
1748840787, 2679, 3, 13, 7, 27, 0, 1053, 811, 254
1748840788, 2920, 3, 14, 9, 29, 0, 1479, 813, 235
1748840788, 3145, 2, 13, 8, 27, 0, 1216, 776, 176
1748840788, 3465, 2, 13, 8, 28, 0, 1266, 744, 188
1748840788, 2995, 3, 13, 8, 28, 0, 1235, 849, 215
1748840788, 3049, 2, 13, 8, 27, 0, 1353, 710, 214
1748840789, 2894, 2, 13, 8, 28, 0, 1393, 860, 198
1748840789, 3615, 3, 13, 8, 29, 0, 1451, 739, 243
1748840789, 2317, 2, 13, 7, 26, 0, 1258, 599, 153
1748840789, 2826, 3, 14, 7, 28, 0, 1043, 792, 245
1748840789, 6266, 3, 13, 8, 32, 0, 1320, 832, 230
1748840790, 3019, 3, 14, 8, 29, 0, 1441, 705, 233
1748840790, 4115, 3, 15, 10, 33, 0, 1718, 965, 271
1748840790, 2513, 2, 13, 7, 26, 0, 1023, 848, 275
1748840790, 2953, 3, 14, 6, 27, 0, 1041, 617, 179
1748840790, 2253, 4, 14, 8, 29, 0, 1332, 885, 407
1748840791, 5809, 2, 14, 9, 32, 0, 1574, 930, 332
1748840791, 2350, 3, 14, 9, 29, 0, 1311, 1080, 337
1748840791, 2687, 4, 15, 8, 32, 0, 1305, 976, 295
1748840791, 2668, 3, 14, 7, 27, 0, 1093, 758, 184
1748840791, 3105, 4, 14, 7, 29, 0, 884, 984, 278
1748840792, 2946, 3, 14, 7, 28, 0, 1048, 802, 230
1748840792, 2547, 2, 14, 8, 27, 0, 1236, 725, 210
1748840792, 2896, 2, 13, 7, 27, 0, 855, 916, 272
1748840792, 2981, 2, 14, 6, 26, 0, 963, 649, 203
1748840792, 2307, 3, 13, 8, 27, 0, 1329, 759, 210
1748840793, 2931, 2, 14, 7, 27, 0, 1060, 723, 176
1748840793, 2710, 3, 13, 6, 26, 0, 816, 680, 211
1748840793, 2391, 2, 13, 6, 25, 0, 909, 700, 212
1748840793, 2568, 3, 13, 6, 26, 0, 804, 690, 203
1748840793, 3129, 2, 13, 7, 26, 0, 1021, 716, 206
1748840794, 3193, 2, 13, 6, 25, 0, 727, 699, 306
1748840794, 6488, 4, 14, 6, 31, 0, 772, 798, 273
1748840794, 3377, 3, 14, 10, 31, 0, 1629, 988, 347
1748840794, 5313, 3, 13, 6, 28, 0, 687, 732, 225
1748840794, 2895, 3, 13, 8, 28, 0, 1414, 828, 225
1748840795, 2679, 2, 13, 6, 25, 0, 921, 747, 215
1748840795, 2786, 3, 14, 8, 28, 0, 817, 1115, 337
1748840795, 2956, 3, 13, 6, 27, 0, 726, 881, 320
1748840795, 2430, 2, 13, 6, 25, 0, 783, 726, 184
1748840795, 2240, 4, 14, 7, 27, 0, 952, 817, 214
1748840796, 3141, 3, 14, 6, 27, 0, 909, 843, 241
1748840796, 2850, 3, 14, 7, 28, 0, 1014, 858, 217
1748840796, 2479, 3, 13, 7, 27, 0, 837, 925, 260
1748840796, 2531, 3, 13, 9, 29, 0, 1287, 1112, 343
1748840796, 2395, 2, 13, 7, 25, 0, 1043, 839, 207
1748840797, 2859, 3, 13, 7, 27, 0, 1030, 823, 272
1748840797, 2603, 2, 13, 7, 26, 0, 1057, 826, 203
1748840797, 2206, 2, 13, 6, 25, 0, 878, 844, 213
1748840797, 2288, 2, 13, 6, 24, 0, 942, 608, 170
1748840797, 2285, 2, 13, 7, 25, 0, 1227, 643, 207
1748840798, 2842, 2, 13, 7, 26, 0, 1256, 621, 174
1748840798, 3583, 3, 14, 7, 29, 0, 1036, 844, 213
1748840798, 2669, 2, 13, 7, 26, 0, 888, 951, 303
1748840798, 3596, 3, 13, 5, 26, 0, 689, 708, 196
1748840798, 2416, 2, 12, 6, 24, 0, 890, 792, 218
1748840799, 2395, 3, 13, 7, 27, 0, 696, 971, 399
1748840799, 2849, 4, 13, 6, 27, 0, 891, 731, 177
1748840799, 2736, 3, 13, 6, 26, 0, 601, 818, 251
1748840799, 2727, 2, 13, 7, 26, 0, 752, 923, 302
1748840799, 3597, 2, 13, 7, 26, 0, 759, 879, 262
1748840800, 3465, 2, 13, 6, 26, 0, 762, 885, 242
1748840800, 2680, 3, 13, 6, 26, 0, 608, 886, 399
1748840800, 2772, 2, 13, 10, 29, 0, 1691, 1040, 319
1748840800, 2882, 2, 13, 6, 25, 0, 554, 901, 254
1748840800, 2702, 4, 13, 6, 26, 0, 692, 727, 192
1748840801, 2449, 3, 13, 5, 25, 0, 555, 780, 228
1748840801, 2686, 2, 13, 4, 22, 0, 438, 583, 206
1748840801, 2841, 2, 13, 4, 23, 0, 378, 618, 195
1748840801, 4989, 3, 13, 4, 27, 0, 359, 728, 259
1748840801, 2704, 3, 13, 4, 24, 0, 410, 699, 227
1748840802, 2784, 4, 13, 5, 25, 0, 410, 740, 234
1748840802, 2503, 4, 13, 5, 25, 0, 406, 846, 261
1748840802, 2679, 2, 13, 4, 22, 0, 305, 593, 208
1748840802, 3052, 2, 13, 4, 23, 0, 283, 603, 201
